{'trials': 20, 'sleeptime': 0.9, 'target_temp': 60.0, 'current_temp': 47.29185250200002, 'current_temp_err': 0.008335831867230336}
freq,A,A_std,phi,phi_std
264.25448868690813,1.5745776432584293e-07,1.6135446156687604e-08,0.027173879735652162,0.13953599181651946
264.3425366734941,1.7507453035230328e-07,2.6901588077584217e-08,1.0391121225972813,0.24419240486130414
264.430613997133,1.7279690597009003e-07,2.265637800616402e-08,-0.06067551394877284,0.07959364604145477
264.5187206675997,1.6475118988573472e-07,2.1629893008559455e-08,0.32256960395183365,0.2197195682710207
264.6068566946727,1.913922852956849e-07,2.3842182292415217e-08,-0.15249147100090465,0.2531050346235385
264.6950220881331,1.7806174115443585e-07,2.0668836852917813e-08,-0.1740442634021919,0.23632745374513076
264.78321685776586,1.712482090481644e-07,2.156275828575298e-08,-0.1155804904219279,0.20434637884438595
264.8714410133588,1.949691337766999e-07,2.8820163839197113e-08,0.6539892482849262,0.221314811762615
264.95969456470294,1.8461958576769603e-07,1.7015593658412736e-08,0.18904548431905016,0.16463896551914806
265.0479775215932,1.9697570106052675e-07,2.3927571117555993e-08,0.1788461114875443,0.22149961924658565
265.13628989382727,1.5389790188297555e-07,2.3254500420368123e-08,0.18113911613240008,0.20040489923182378
265.22463169120596,1.6395930358667705e-07,1.853017372742612e-08,0.1436041643484431,0.22579588507442408
265.31300292353365,1.5394262231708763e-07,1.6281383593138678e-08,-0.046364760900080605,0.19149814561354167
265.40140360061787,2.084040029847613e-07,2.2156005438625005e-08,0.3860855618729494,0.192901439916754
265.4898337322694,2.423484484967319e-07,1.839460452310254e-08,-0.3685144003548735,0.09339015213766613
265.5782933283023,1.8059653286950201e-07,2.2231612981872078e-08,0.029606740571651004,0.2950763121930652
265.66678239853405,2.0716557579364384e-07,1.6328539748072965e-08,0.22587993824709254,0.23316976291424563
265.75530095278515,1.7823705642437828e-07,2.1484356770884467e-08,0.1842325084256191,0.21631579205544368
265.8438490008796,1.8544554907787521e-07,2.1633247938307115e-08,0.2891567559571588,0.2593578024970788
265.9324265526444,1.5221736410766354e-07,1.9144025261311928e-08,0.08579753494345332,0.14337589261049202
266.0210336179102,1.8220781528079465e-07,2.529852965154282e-08,0.09634884838269027,0.2531331803128811
266.10967020651054,1.694364048690322e-07,2.453701765196556e-08,0.0088953278261807,0.15211133114580758
266.1983363282825,2.067272345923776e-07,1.8726786266986754e-08,0.00383859456348888,0.22130797620643874
266.28703199306636,2.1241273688331714e-07,1.9533086302142172e-08,0.5075683186372454,0.24318124848727865
266.37575721070544,1.8989933064063212e-07,2.3651896564799917e-08,-0.023199521347551898,0.28049733363492985
266.464511991047,2.0967464502749603e-07,2.577454483845788e-08,0.2260915209108656,0.2737451215769239
266.553296343941,2.2369036023707626e-07,2.4456719666593726e-08,0.22699980359679764,0.2954561912411233
266.6421102792407,2.8853907713248294e-07,2.357986531718857e-08,-0.44494506169236187,0.06611925513329145
266.7309538068029,1.8492866394449944e-07,2.6973495557400776e-08,0.38732583632110806,0.20195991690275386
266.8198269364875,2.1977260072648377e-07,2.3664323326388962e-08,0.6680934722170973,0.281983650590326
266.9087296781578,2.2003525543164709e-07,2.7349119151382043e-08,0.4200085184958695,0.2712838710601616
266.99766204168026,2.2928941633456378e-07,2.5667453668951145e-08,0.13696790399141873,0.2490196873943537
267.0866240369247,2.3825408578019122e-07,2.8491218479599385e-08,0.26840982974894845,0.24895600661753656
267.17561567376436,2.631072157648325e-07,2.7408568926959557e-08,0.15149449484550356,0.2887820138684358
267.2646369620755,2.1038767964752608e-07,1.918596394832682e-08,-0.140884406404705,0.24374021397535486
267.35368791173784,2.0308050785683786e-07,2.8621065082041235e-08,0.0822772006477794,0.2665555703515625
267.4427685326344,2.2168037691660926e-07,2.4091295616996234e-08,0.03750494653663996,0.2629023639139542
267.53187883465137,2.2123860166082818e-07,2.3241644880646248e-08,0.4852314712668814,0.30607620718817646
267.6210188276784,2.5740173695414546e-07,3.040916458322137e-08,0.7920138255370589,0.32963641135218197
267.7101885216084,2.3179442608867599e-07,2.7857982728673392e-08,0.7155952194778821,0.2795527903164641
267.79938792633715,2.534812992749597e-07,2.947221650799128e-08,0.47325773726922893,0.28567930966713334
267.8886170517647,2.61321174318822e-07,2.071985020774986e-08,0.6941428776807974,0.28332677354021496
267.97787590779353,2.4927308482037213e-07,3.258675281777517e-08,0.1547020421915174,0.2141922384523008
268.06716450432964,2.9740133481488797e-07,2.6974475018360306e-08,0.3608075388139038,0.3435064046278504
268.15648285128253,2.9828895964404737e-07,3.0227219980070864e-08,0.7327284535034624,0.3274143573261527
268.2458309585647,2.2759341047438006e-07,3.2366062093372075e-08,0.22285906664667415,0.2986028549499666
268.3352088360922,2.4529919117386234e-07,2.3402250756550053e-08,0.8440316947866936,0.29749408212013356
268.42461649378424,2.6075834465938724e-07,2.9584696796229167e-08,-0.23391299134026525,0.33649981974289267
268.5140539415635,2.4894860179173416e-07,3.1043995929922246e-08,-0.13086460909051983,0.2850291039766878
268.60352118935566,3.0880597930749964e-07,1.7159351887434554e-08,0.28918183758085453,0.37522443681629297
268.6930182470901,2.7671323339997036e-07,2.8111195689025345e-08,0.5122489356573081,0.24698130863816736
268.7825451246992,3.1977809327009873e-07,3.353503471337107e-08,0.3081429705583963,0.27599751487890356
268.8721018321188,2.884087817403289e-07,2.4566618219709555e-08,0.5258721175878805,0.37416678140647974
268.961688379288,3.1599546830087536e-07,2.9386956301487302e-08,0.539927380735642,0.36647218223448425
269.0513047761492,3.2913958443217746e-07,3.0754783335128156e-08,0.20928199971062694,0.3100634200728363
269.14095103264793,3.304939694388088e-07,2.8743465487463174e-08,0.2770842989311054,0.3375733957277848
269.23062715873374,3.2163618259162184e-07,2.5050115815988657e-08,0.5485499657573093,0.3420371933749643
269.3203331643587,3.709855314225936e-07,2.7721593997365914e-08,0.17241942522062437,0.3657972380983371
269.41006905947853,3.571591495783233e-07,2.877702371032217e-08,0.42274387315504747,0.3367186550349626
269.4998348540522,3.9374129286139937e-07,3.887016484132381e-08,0.43641835592853173,0.4222604870105663
269.589630558042,4.224670199165959e-07,3.615703049393755e-08,1.192883184420801,0.39073316432568017
269.6794561814137,4.978690021464557e-07,4.054408508136073e-08,0.3035184484183123,0.3309472023665949
269.7693117341361,4.2188492534345607e-07,3.9298924774061246e-08,0.3489483751017626,0.4004613736840022
269.85919722618155,4.2643060891871303e-07,3.2428333118752565e-08,0.7209994927898689,0.3635344350112233
269.94911266752564,4.035179906827245e-07,3.065797709844587e-08,0.6185121234814808,0.3330302546980995
270.03905806814726,4.780372498821028e-07,3.4896552641454425e-08,0.5357811304018514,0.3962772230074167
270.1290334380287,4.503141327225753e-07,2.986819535083666e-08,0.3405475409838157,0.3498208304240839
270.21903878715557,4.2620390455104154e-07,2.859215954195022e-08,1.5893861309190265,0.32855068993072867
270.3090741255167,4.810387466983393e-07,3.16043700893492e-08,0.5916615003419554,0.37636891112256654
270.39913946310435,4.5903922278516714e-07,3.3751290304808865e-08,-0.03210765241461706,0.37300042861031785
270.489234809914,5.308298377397666e-07,2.7585941496687313e-08,0.5446523363813138,0.3908443795550099
270.57936017594443,5.838350476958614e-07,4.039593858420137e-08,0.12236647427812822,0.3362679817723404
270.6695155711983,6.016027173716882e-07,4.462295958976761e-08,0.3388645794062753,0.39617527993226137
270.75970100568094,6.433716155846597e-07,4.720856080203292e-08,0.1068235882880185,0.37510546956359525
270.8499164894012,6.425361349142867e-07,3.3650642883464655e-08,0.15316199507777706,0.39963885951488176
270.9401620323713,6.819703562393721e-07,3.384998760025189e-08,0.03823239674910681,0.42229557957829644
271.0304376446068,7.870587903546248e-07,3.1850008261784314e-08,1.2227972863587167,0.365317980641046
271.1207433361266,6.878289120872982e-07,3.5455174302775465e-08,0.24486028593635326,0.4370878119022273
271.211079116953,7.664247113906579e-07,3.9980096154053133e-08,0.3279013218688502,0.3851750835759082
271.3014449971115,7.846038002118624e-07,3.4836673702510625e-08,-0.13731163939412544,0.408551752269768
271.391840986631,8.208952859885852e-07,5.321227745629716e-08,0.17399682587900026,0.3991518216001961
271.4822670955438,9.036373696778276e-07,3.566476140515804e-08,0.2108368056285052,0.36791930232937725
271.5727233338855,8.550714704811515e-07,3.219299641940877e-08,-0.03494430574384429,0.38702399373348334
271.663209711695,9.309255101208753e-07,3.031311152470838e-08,0.0011958951691783738,0.3719399164506308
271.7537262390146,9.946176682435365e-07,4.053436444412972e-08,0.041055412483250876,0.40267863464421294
271.84427292589,1.0427315247043896e-06,3.747396922375521e-08,0.2127603338959406,0.3771916391770724
271.9348497823701,9.673837312906852e-07,3.155845087620044e-08,-0.2710294254310442,0.38925466853353
272.025456818507,1.1642957786289569e-06,3.651392875793482e-08,0.40389352255534455,0.37828605390980446
272.1160940443569,1.1807650965435756e-06,4.310962003105631e-08,0.1590487450243711,0.40079458060328066
272.2067614699786,1.2138174181399586e-06,4.5220169957688956e-08,-0.00505475203420006,0.3644279783470149
272.29745910543437,1.3459867004056478e-06,4.613556238473589e-08,-0.10762862404246239,0.3579753499407299
272.38818696079005,1.4148248575999357e-06,3.930370358968783e-08,0.40264823099115266,0.3723983865731003
272.4789450461147,1.5095884197691067e-06,3.800842202657978e-08,-0.2108901236278941,0.38864895529053733
272.5697333714807,1.4931714890058424e-06,3.917199536663601e-08,0.22780398225167228,0.4116559894330199
272.660551946964,1.7216543399400025e-06,4.8299241073620526e-08,0.24979217984004037,0.39386884323962285
272.7514007826436,1.7120983791987868e-06,4.6486094665441213e-08,0.4324964296704554,0.40098907279306517
272.84227988860204,1.785741116054187e-06,4.4653480510228054e-08,0.36541042549439073,0.41662529356580147
272.93318927492527,1.980192657489718e-06,5.4411413887073465e-08,0.05866216526339272,0.3912591107797028
273.0241289517025,2.1190452967076227e-06,5.4610910311632775e-08,0.5680371218216547,0.4027576994433159
273.11509892902626,2.2876438746093128e-06,4.4755168954261985e-08,0.12877242514810489,0.37396957280446574
273.2060992169925,2.1635928455281014e-06,2.771822395069051e-08,-0.6024020069928608,0.42747137562827614
273.29712982570067,2.537540824869624e-06,6.010888541637926e-08,0.14708972073087062,0.39540508420772696
273.3881907652531,2.815949726219111e-06,5.965615618128284e-08,0.4597937667152962,0.40607580052181813
273.47928204575635,2.952667634603124e-06,7.660902021537446e-08,0.7971847060108379,0.36060253466122055
273.57040367731963,3.2801941264908527e-06,6.055018271438422e-08,0.1770532718350064,0.3897220946223552
273.66155567005575,3.6322538140463915e-06,6.528101957898928e-08,0.017228173074278687,0.4149548894295841
