{'trials': 20, 'sleeptime': 0.9, 'target_voltage': 0.4444444444444444, 'current_temp': 62.783139402000046, 'current_temp_err': 0.0030562895062528073, 'current_temp_gradient': 0.0, 'loops_to_stabilize_temperature': 0}
freq,A,A_std,phi,phi_std
115.0,2.8758887576175414e-07,2.9721741653283332e-08,0.6578193248083608,0.20953485606497865
115.08422902596917,3.338252813980321e-07,3.423133177333643e-08,0.6506039852280657,0.22253054597186447
115.16851974349333,3.791033991399581e-07,2.8089689176395004e-08,0.8642100144739896,0.27129147946384014
115.25287219775682,3.5762686853392725e-07,2.826483937918021e-08,0.9246880285334658,0.3002512886700798
115.33728643397747,3.5176270518653353e-07,3.133528302078339e-08,0.06304228035360981,0.24302729244667315
115.42176249740578,3.612162614654341e-07,3.4112177043495123e-08,0.5641081968428019,0.267949639091769
115.50630043332588,4.481895720937496e-07,2.423954152456435e-08,0.701469257663834,0.30161403305964024
115.59090028705454,4.2198448795306156e-07,3.2733081070220397e-08,0.9976143133741624,0.28376171501086966
115.67556210394214,4.367384970227861e-07,4.2505579173961236e-08,0.4031362322160036,0.3446403360544897
115.76028592937223,4.345414714627397e-07,4.080362090488839e-08,0.6851967346436634,0.3308643812798138
115.84507180876126,4.049474810739967e-07,3.212673152674042e-08,0.32044714668676477,0.2650000415931645
115.92991978755943,3.8488746105635374e-07,5.086090950897053e-08,0.7420590733519759,0.2771183307371915
116.01482991124973,4.112936558400694e-07,3.6202574953800246e-08,0.6913048477830908,0.2900464514452594
116.09980222534898,4.619574108900736e-07,4.774691116906923e-08,0.6859974410738883,0.26699265256519583
116.1848367754068,4.3804642078582e-07,4.4294657260629246e-08,0.9037282548537113,0.29400725368110137
116.26993360700658,4.6184242594003856e-07,3.5054652759526874e-08,0.7226623662677001,0.3033981280904454
116.35509276576508,4.949876005486487e-07,4.3004229619359156e-08,0.4457270067377069,0.39247356666331634
116.44031429733211,5.390855991719943e-07,3.527514476608982e-08,0.6536439439962993,0.369440271053813
116.52559824739139,4.938687066178191e-07,3.6379046595287866e-08,0.8924827628422121,0.33117600487579063
116.61094466165963,5.052965842002595e-07,2.993773705171278e-08,1.047378213021632,0.342130194735747
116.69635358588738,4.606389936001887e-07,4.5995498461808917e-08,0.8422486822905964,0.29722074773148327
116.7818250658587,2.9114033021621064e-07,4.263936451308566e-08,-0.08579123012096897,0.2945858146245806
116.86735914739083,5.372520785065713e-07,3.1112862404774696e-08,0.7040593660459928,0.34317282508122565
116.95295587633503,5.002923864223521e-07,4.8196228113737305e-08,0.7288862792847126,0.3373907805968193
117.03861529857568,5.071004726389817e-07,4.621910354459578e-08,0.9829760834177061,0.28882661143609556
117.12433746003123,6.175177781864418e-07,4.133509019203926e-08,0.8684045238397253,0.30517486133566624
117.2101224066533,5.37425016291052e-07,4.216002363884688e-08,0.35419323866104013,0.3903625401233512
117.29597018442752,5.155561817601604e-07,5.1150182526010785e-08,0.29597272810864783,0.3222018287520262
117.38188083937318,6.080315205442499e-07,3.5034033470789126e-08,-0.018078715557884834,0.209642909206572
117.46785441754297,6.214890290268613e-07,4.465220420049221e-08,0.556698384812863,0.3557423154465058
117.55389096502373,6.11290149382006e-07,3.917866336957202e-08,0.8622433797052947,0.3250798804185296
117.6399905279356,5.529750795012079e-07,4.4211741342449266e-08,0.726861173634028,0.33850656255697753
117.72615315243297,5.441048262444882e-07,5.8768587722292356e-08,0.8523121850329684,0.32821823473498224
117.8123788847036,6.019617474958869e-07,5.327619287810365e-08,0.8138329496004777,0.3006305554178476
117.89866777096938,6.649714753208217e-07,4.5860079050111565e-08,0.6296987614024724,0.31270737283590305
117.98501985748608,5.914791977289055e-07,4.480644967745721e-08,0.9150093143117551,0.2906616996708252
118.071435190543,7.079493581909663e-07,5.30012765115138e-08,0.7525251084027413,0.3752942001185151
118.15791381646378,7.433603804534134e-07,3.457986753311568e-08,0.662404693013245,0.3796828459649492
118.24445578160557,6.186999598018384e-07,5.23021795631901e-08,0.465950535794273,0.36251662856019506
118.33106113235989,7.264807152024305e-07,3.9671003540977705e-08,0.31567330588258413,0.3956411385713517
118.41772991515182,7.434198023660233e-07,3.5497885465237853e-08,0.4806854221416158,0.36620750388896717
118.50446217644077,7.511430895869694e-07,5.1736862567101116e-08,0.6548170283293546,0.3515280084368772
118.59125796272018,6.967925858990456e-07,4.435938020087822e-08,1.2307365678843278,0.15899185464282017
118.67811732051716,7.990813060057967e-07,5.348788011880367e-08,0.4860125019281134,0.40819574257787733
118.76504029639344,8.14441629404421e-07,5.4398911888507476e-08,0.962724008506789,0.32976312279474107
118.8520269369443,8.341648717427551e-07,4.926660468836522e-08,0.45819679916770006,0.3542608288307621
118.9390772887997,8.744208498414503e-07,4.789998818504836e-08,0.16921982381350012,0.39944590199922864
119.02619139862318,8.830716213384005e-07,5.918594072360808e-08,0.45337394213226523,0.4023645252879618
119.11336931311294,8.985872185291481e-07,5.569605493033112e-08,-0.10399815573541304,0.3703877608679605
119.20061107900128,9.924508252306196e-07,6.012127722323516e-08,0.9872982638933884,0.36073773550957994
119.2879167430544,9.70508587691548e-07,6.580770517840498e-08,0.657304468510244,0.3410778169203064
119.37528635207325,1.0069581434730242e-06,5.7024248041232625e-08,0.4701070364593135,0.3825423922213573
