{'trials': 20, 'sleeptime': 0.9, 'target_voltage': 0.1111111111111111, 'current_temp': 42.695023770000034, 'current_temp_err': 7.105427357601002e-17, 'current_temp_gradient': 0.0, 'loops_to_stabilize_temperature': 1}
freq,A,A_std,phi,phi_std
115.0,3.1601362293252763e-07,2.3060128058033692e-08,0.6522738608803428,0.2541326874358503
115.08422902596917,3.4769379988199934e-07,2.5232936336875466e-08,0.616757322313167,0.27224150904107025
115.16851974349333,3.007836987178417e-07,3.3376014280928355e-08,0.6597534364208493,0.24257056190148835
115.25287219775682,3.3133447594992926e-07,2.955288906941738e-08,0.3721682910213625,0.2232404183377517
115.33728643397747,3.8697126136248616e-07,2.958313952196959e-08,-0.22367363438525628,0.0669237948893825
115.42176249740578,3.1097448329760057e-07,2.7312882251595493e-08,0.5958288713393725,0.2702115889402661
115.50630043332588,3.28792839461572e-07,2.6476658322753768e-08,0.5984338974505783,0.28579055622261645
115.59090028705454,3.562778062833163e-07,3.097670475530587e-08,0.7195323093398315,0.3186335755601136
115.67556210394214,3.6605407330919755e-07,3.0003679285834724e-08,0.9100197941168867,0.30387807277844
115.76028592937223,3.896368339266323e-07,3.900842065992286e-08,0.6992526164930526,0.2596723016698536
115.84507180876126,3.1507885170920136e-07,3.507158194721981e-08,0.7746262434766288,0.2783990751108851
115.92991978755943,4.0779655865082014e-07,3.1485684646000854e-08,1.0072129110297938,0.2731293520002073
116.01482991124973,3.511233894245224e-07,3.576825785458048e-08,0.7167259128676264,0.3144853811971009
116.09980222534898,4.401844476571709e-07,2.871206370217174e-08,0.8019571495638825,0.3091203299788792
116.1848367754068,3.704509441663928e-07,3.808943289563923e-08,0.37743620702310865,0.34015589340047125
116.26993360700658,3.6902177930157555e-07,4.119946990016939e-08,0.7884524934133906,0.3047015753792036
116.35509276576508,3.860377737687495e-07,3.99060379038485e-08,1.1770966506480414,0.2716995522590566
116.44031429733211,4.4687693763601205e-07,2.505095068960439e-08,1.293484543497204,0.2747461088494459
116.52559824739139,4.1311942154800443e-07,4.32043652538966e-08,0.7035103246339409,0.2910631733970824
116.61094466165963,4.05398805500695e-07,3.5725906915437186e-08,0.5620938402112502,0.24878689359103495
116.69635358588738,4.4052499173970654e-07,3.4323994269848215e-08,0.6801268650752881,0.27520997539798026
116.7818250658587,4.5640557074970735e-07,3.618974646818756e-08,0.7085277136011963,0.3379100271095407
116.86735914739083,4.542321251554912e-07,4.318459012004521e-08,0.5886834147930315,0.33961426268605643
116.95295587633503,5.500703219459104e-07,3.4944699822950695e-08,1.238512120300149,0.30773824648919906
117.03861529857568,4.896842773911491e-07,4.320550223982367e-08,0.5270070350908562,0.29561362412243175
117.12433746003123,4.948032088751031e-07,4.125820190392511e-08,0.4442539106615433,0.3358414624361946
117.2101224066533,5.018421537387173e-07,3.842489605118376e-08,0.7889698616656,0.32057467756582525
117.29597018442752,4.548644513577657e-07,4.839851799952084e-08,0.5570843781646132,0.3028949213712215
117.38188083937318,5.404438792920754e-07,3.851649863093257e-08,0.9056992854093788,0.3152965636330531
117.46785441754297,4.736232873610814e-07,3.669535506660381e-08,0.03210150072560029,0.24821696316581443
117.55389096502373,5.653945524270016e-07,5.084486212286872e-08,0.41576471027462647,0.3455778127858477
117.6399905279356,5.653110043390422e-07,3.413097447567483e-08,0.8756782863697892,0.33598421184989513
117.72615315243297,5.642772833094719e-07,4.634983686103008e-08,0.7725171123842782,0.32486852309167064
117.8123788847036,6.228650494160463e-07,3.3289735817475515e-08,0.7237262344972181,0.35539504182801906
117.89866777096938,6.061191892618277e-07,4.2716816599896975e-08,0.5624648704421886,0.3709434822287164
117.98501985748608,4.836427211165955e-07,5.418243179801687e-08,0.3955508029429841,0.3895592885257397
118.071435190543,6.827887149453474e-07,5.1136860845813185e-08,0.2811221486721979,0.3587066767868418
118.15791381646378,5.877516031918426e-07,6.120582200469933e-08,0.30905890755774346,0.309705196491414
118.24445578160557,6.538387305036945e-07,4.993491488593788e-08,0.8869214252967792,0.33768847425832255
118.33106113235989,6.090634474850418e-07,5.340492343297379e-08,0.6695601335439056,0.3532140016325899
118.41772991515182,7.054255248388885e-07,4.7037128369926334e-08,0.7405650359718756,0.3715422118708838
118.50446217644077,7.474374124279281e-07,5.8024699268088964e-08,0.7327541702300794,0.347740765210415
118.59125796272018,7.036977259770924e-07,5.6262558800088936e-08,0.5158026230304091,0.36026366134018317
118.67811732051716,7.664545114581763e-07,5.107469131840569e-08,0.35389056810524655,0.3899000273053447
118.76504029639344,8.098931905794479e-07,5.199664405182419e-08,0.8293817965121736,0.37276495950205935
118.8520269369443,8.530904262634136e-07,4.6696747540758784e-08,0.7277412110320787,0.35872981861441955
118.9390772887997,8.187857621204067e-07,6.09158746752047e-08,0.04755249051690591,0.40635824162273076
119.02619139862318,9.034153358476548e-07,6.101873931640556e-08,0.1051275688910724,0.3563343736001239
119.11336931311294,8.348179351360593e-07,5.665863357651974e-08,0.23281545136432027,0.4464191632002963
119.20061107900128,8.942520866650258e-07,5.3938949514820376e-08,0.65100491686645,0.35167915229458635
119.2879167430544,9.391642804165982e-07,4.8267719228057955e-08,0.6421817200354836,0.3257848331706248
119.37528635207325,9.381126181093528e-07,5.559663467513804e-08,0.17828891538817596,0.38446798385262676
119.46271995289257,1.0344352548030332e-06,5.096258609047596e-08,0.5360239426603657,0.33082996651006646
119.55021759238186,9.916738892489508e-07,6.14747498497796e-08,0.1951705114075732,0.4264847941622911
119.6377793174445,1.1193710668421078e-06,5.344783190961143e-08,2.273070188050691,0.27630343932836754
119.72540517501858,1.0964542184361046e-06,6.544583518974715e-08,0.5764677392307378,0.36539524687525254
119.81309521207653,1.1214719956329324e-06,6.351203154170416e-08,0.2555750807521812,0.3720007334939312
119.90084947562488,1.201444098272274e-06,5.8856638846744214e-08,0.23235615502465262,0.3757497037494594
119.98866801270503,1.251001211718497e-06,6.600036677127343e-08,0.24416963351415064,0.37696645099450715
120.07655087039237,1.351833471189073e-06,6.216762267165314e-08,0.40312064767198813,0.39456757428487876
120.1644980957971,1.312728341205879e-06,6.99979650400145e-08,-0.09077667983856008,0.35100238737982664
120.252509736064,1.3812485067403894e-06,6.810931016661538e-08,0.2571647569313309,0.3961426777829661
120.34058583837192,1.4065922238883312e-06,7.057737445416889e-08,0.3903810531390383,0.38008358936335873
120.42872644993484,1.5824989931878596e-06,6.569700775507616e-08,0.5085074566708196,0.3954471592596597
120.51693161800075,1.5814151143289082e-06,9.769243475625073e-08,0.15145105473891418,0.38525179446796987
120.60520138985281,1.6298702503131736e-06,7.272309369934462e-08,0.26128826752263573,0.40418585443458294
120.69353581280828,1.6966247494448607e-06,8.55758317433035e-08,0.15815647046806558,0.32247416369478415
120.78193493421944,1.8203967261456382e-06,8.288720028998488e-08,0.50230607278516,0.42184972065147935
120.87039880147326,1.91056122198951e-06,8.653202211607873e-08,0.5829530644623471,0.37903017363936214
120.95892746199107,1.870989316994494e-06,9.747409288946418e-08,0.10144912279626359,0.4011716641427617
121.0475209632294,1.968575687411384e-06,7.704211930262476e-08,0.3799933963886406,0.3809485335843647
