{'trials': 20, 'sleeptime': 0.9, 'target_voltage': 0.7777777777777777, 'current_temp': 73.80723177, 'current_temp_err': 0.0, 'current_temp_gradient': 0.0, 'loops_to_stabilize_temperature': 1}
freq,A,A_std,phi,phi_std
115.0,3.6385273061734363e-07,3.7239891529314875e-08,0.46204784217088574,0.2837978099635416
115.08422902596917,4.2635635742051896e-07,3.295470868260448e-08,0.6130902507049665,0.31488965926226
115.16851974349333,5.029997633322246e-07,4.182776475484072e-08,0.6417986737329037,0.29844835343728066
115.25287219775682,4.6280490416782157e-07,3.358691760061765e-08,0.7584670368598423,0.3557343020680719
115.33728643397747,4.2531578989064294e-07,4.6425466540304453e-08,0.6182006723840467,0.2899928450350962
115.42176249740578,4.5052214899519473e-07,3.624899534107909e-08,0.6798496221676931,0.32413661470482874
115.50630043332588,4.852740092708214e-07,3.59750857721165e-08,0.6636263241229238,0.31295524596249935
115.59090028705454,4.3498443893302405e-07,3.702265379880425e-08,0.8250046777714013,0.2824120640233195
115.67556210394214,4.84042954709271e-07,4.947343630490943e-08,0.4405791522497654,0.29733571173434914
115.76028592937223,4.998716709241648e-07,3.758544439506034e-08,0.7084766526512447,0.3071162920469758
115.84507180876126,4.848043413748957e-07,5.140026779310285e-08,0.7408853664724652,0.2855807195426242
115.92991978755943,4.5681942597020315e-07,4.545107922605036e-08,0.7352957824545336,0.35504471885624744
116.01482991124973,4.793563002350735e-07,2.869454427669324e-08,0.6372935330805924,0.2946129297294366
116.09980222534898,4.843515585002863e-07,4.3028227815205065e-08,0.7652867422378151,0.3023829774952148
116.1848367754068,5.466420976370381e-07,4.818320095789543e-08,0.6426586366594641,0.3015500791140319
116.26993360700658,4.713270964373089e-07,4.5055947534135624e-08,0.6592359415255501,0.31010695245926867
116.35509276576508,5.283210456761087e-07,4.956151364501649e-08,0.6805028465483233,0.2994928619812752
116.44031429733211,4.143682734684987e-07,6.24695661673488e-08,-0.5961968227567188,0.0995629734947913
116.52559824739139,5.439935795683336e-07,5.05326554756581e-08,0.7064583678415455,0.2977679751015655
116.61094466165963,6.042606919692241e-07,3.8645191253812137e-08,0.696303650413992,0.30190306214387663
116.69635358588738,7.977827046157306e-07,2.516719711848111e-08,0.8170888666077797,0.3273267724425903
116.7818250658587,6.257570757199093e-07,5.240614572093033e-08,0.38614501208229457,0.3402917298690992
116.86735914739083,6.236147886685217e-07,5.527413289863315e-08,0.6161983883658785,0.3288080045770075
116.95295587633503,6.27215994858328e-07,5.555407086518409e-08,0.548101295155422,0.3065931050030454
117.03861529857568,6.407993948367437e-07,6.595496022925914e-08,0.7547262847961702,0.3060821325766863
117.12433746003123,8.08138788141758e-07,4.9516007058713224e-08,0.9927835324883434,0.32614039083579777
117.2101224066533,7.27788497678837e-07,4.972368783908804e-08,0.800127613615448,0.3691133736489277
117.29597018442752,6.761418820533154e-07,6.367187579041491e-08,0.6364934779995012,0.37135338112027916
117.38188083937318,5.825817735669023e-07,6.13284098553202e-08,0.07012359915215813,0.45770468637785133
117.46785441754297,7.755369980693519e-07,4.06462572850061e-08,1.0526893111869557,0.3240625138067
117.55389096502373,7.752856182524327e-07,6.82118795119088e-08,0.7613576995820168,0.3482534067558248
117.6399905279356,7.89587581286411e-07,5.9235315259680765e-08,0.4978544597124426,0.38617340300532965
117.72615315243297,7.606358366328571e-07,5.370434062058367e-08,0.45316258202958426,0.37069118207639734
117.8123788847036,7.570561120201625e-07,6.244639431260827e-08,0.6737745754599316,0.38327551532227067
117.89866777096938,8.326603317411759e-07,6.866650273047094e-08,0.4483540817010188,0.36911364485166837
117.98501985748608,8.254342380386718e-07,6.261322491036424e-08,0.23495845542589575,0.32228133403154385
118.071435190543,8.510654415555618e-07,6.100721850315616e-08,0.8759885324518292,0.34206977625742363
118.15791381646378,8.758506094383955e-07,6.3051847691559e-08,0.4255241287522876,0.3366591320705847
118.24445578160557,9.535656499962184e-07,6.674112343498916e-08,0.5487997168896375,0.3613700294209918
118.33106113235989,9.464243025055259e-07,6.50119372219167e-08,0.6190816100173141,0.37080999239101475
118.41772991515182,9.396234019114059e-07,6.343613425345073e-08,0.17005665372972095,0.3562791048308547
118.50446217644077,9.467987328675586e-07,6.435144110289416e-08,-0.13012710532294042,0.3350295303327896
118.59125796272018,1.0128525541865858e-06,7.301701975488642e-08,0.38340343604380867,0.38326921278007664
118.67811732051716,1.0083035824592952e-06,7.161490263895909e-08,0.6426528183291682,0.3595110329314006
118.76504029639344,9.120348908313448e-07,5.703830200236366e-08,0.20777170791199168,0.37872979507451293
118.8520269369443,1.0849231490555634e-06,7.895940749630763e-08,0.5479854147751336,0.36644369630782947
118.9390772887997,1.1019803425472558e-06,7.080406931788324e-08,0.9313118584639293,0.36280605868039517
119.02619139862318,1.0641979006112557e-06,6.338683946001549e-08,0.7297385280916442,0.35951256638195106
119.11336931311294,1.108253482718405e-06,7.529914277152374e-08,0.6480668423503422,0.3827843534663728
119.20061107900128,1.2408827151760528e-06,7.431691838918908e-08,0.9142231045744019,0.37127886328880055
119.2879167430544,1.163984635720319e-06,7.546183399806698e-08,0.26623774844196774,0.39996755841081094
119.37528635207325,1.2257756692105352e-06,8.034270619398647e-08,0.4939370992767593,0.37233082230184916
119.46271995289257,1.3947452795127347e-06,8.531137241802655e-08,0.8267344302518925,0.3510733637492534
119.55021759238186,1.4262348705892597e-06,7.708894016499318e-08,0.6229982317208639,0.3724669222387131
119.6377793174445,1.5561870658666579e-06,8.63225972817442e-08,-0.40324061173129533,0.32124939318804613
119.72540517501858,1.4557434255007745e-06,8.075768666550304e-08,0.8100669221510618,0.3783487208807676
119.81309521207653,1.4949062818725285e-06,9.000144677116376e-08,0.2930162412607288,0.36991450766389733
119.90084947562488,1.4922598986367707e-06,9.418343668622827e-08,0.21119300687551518,0.3858514779959575
119.98866801270503,1.7031993255154577e-06,9.065375269774822e-08,0.06401298343483874,0.38589020246325034
120.07655087039237,1.7228004152889805e-06,9.489039178971623e-08,0.3384573508560896,0.36749286766273737
120.1644980957971,1.990106756803111e-06,7.708764379801809e-08,1.338904161559522,0.32468343899242774
120.252509736064,1.9058975802279403e-06,9.764205387057435e-08,0.17896396945872955,0.4007463258187316
120.34058583837192,1.9635529479783224e-06,8.929160668440245e-08,0.4780489244734619,0.39234190011258
120.42872644993484,2.2675996185379457e-06,9.516222202286024e-08,0.8448063061056514,0.37242266985075123
120.51693161800075,2.2006573566496623e-06,1.085085707729392e-07,0.2069718143442969,0.3891501926495421
120.60520138985281,2.2320309033373478e-06,1.102923493600219e-07,0.680362345705346,0.22203663079157096
120.69353581280828,2.436281127275433e-06,1.1245204953257725e-07,0.3942508612851148,0.35512767464941125
120.78193493421944,2.471916938994806e-06,1.1319267792365116e-07,0.32754805364503453,0.3938343612145433
120.87039880147326,2.651420001183345e-06,1.1277122357341636e-07,0.4929153462738801,0.3879783472414108
120.95892746199107,2.6113955791993334e-06,1.1318969231740529e-07,0.06655598834996804,0.39874081127825806
121.0475209632294,2.8147369141597815e-06,1.2791718103254744e-07,0.2957006936360983,0.3972490462529754
121.13617935267906,2.918548617378642e-06,1.3321954961589103e-07,0.21106950200377744,0.36915173088193
121.22490267786613,3.1815896760926273e-06,1.3088394343478664e-07,0.6007409601970165,0.3701130855140749
121.31369098635099,3.375934101026607e-06,1.2179777204975332e-07,0.41988939154053356,0.38370658427021626
121.40254432572925,3.5029929459378094e-06,1.3956009829280428e-07,0.0841016160134865,0.36108854163825577
121.49146274363137,3.646449228078284e-06,1.3516804856312976e-07,0.2884131153893506,0.38090660042279206
121.58044628772234,3.764269870262156e-06,1.4590619312361845e-07,0.12844536838021064,0.40011695577791667
121.66949500570253,4.413732879145129e-06,8.354252556430304e-08,-1.1937881685908516,0.04113471929181469
121.75860894530675,4.334571219686255e-06,1.539670973727206e-07,0.3256007283030546,0.3756487689826832
121.8477881543053,4.4784736920985974e-06,1.7646152401880125e-07,-0.1430479857699866,0.3896672214392515
