{'trials': 20, 'sleeptime': 0.9, 'target_temp': 36.666666666666664, 'current_temp': 62.964627282000045, 'current_temp_err': 0.0014839577426918945}
freq,A,A_std,phi,phi_std
264.25448868690813,1.4244268276423885e-07,1.6710897831843747e-08,-0.008314123188844119,0.1657752783728967
264.3425366734941,1.8224045789745408e-07,2.212285639935117e-08,0.025675690666684292,0.16530423374860592
264.430613997133,1.8698765386335698e-07,1.8588460536953282e-08,0.1814245942700531,0.18953901071412094
264.5187206675997,1.3301379458360022e-07,2.0835463098371256e-08,0.5468409232424276,0.24956038653076845
264.6068566946727,1.8327286888584188e-07,2.41464858005808e-08,-0.1579567356823598,0.12382387421649323
264.6950220881331,1.6381424816494086e-07,1.7377991969953206e-08,-0.0019407723040731962,0.17807055242757844
264.78321685776586,1.8787470331931982e-07,2.6055801515859712e-08,-0.08275204525271465,0.17761818796999354
264.8714410133588,1.489260738259631e-07,1.7242425198886297e-08,0.018466682883681272,0.17783259928583164
264.95969456470294,2.061182488956919e-07,3.527766111307097e-08,0.10804793770989352,0.2433960722520865
265.0479775215932,1.356368344896948e-07,2.1768841413376967e-08,0.5639354309453501,0.2525775760048747
265.13628989382727,1.8050678724849642e-07,1.825828545787643e-08,0.2995737898001262,0.23490167450504396
265.22463169120596,2.0891301895508616e-07,2.6081938684721845e-08,-0.0338055480387504,0.20780113837410935
265.31300292353365,1.6852560858881711e-07,2.3424473579750735e-08,0.18275302493003967,0.2032319295860548
265.40140360061787,1.7211654728654373e-07,2.331940624261148e-08,0.09926513377613859,0.28144238958142775
265.4898337322694,1.3873805698537484e-07,2.121526754948295e-08,-0.35430627653172186,0.19586529846385936
265.5782933283023,1.6106496549316534e-07,1.86186423923516e-08,-0.02940013017737836,0.22638501693632235
265.66678239853405,2.0733317463561103e-07,2.1665588724425667e-08,0.06780339824857301,0.15416376190544487
265.75530095278515,2.1512957185765736e-07,2.1176953643455222e-08,-0.25215943615561603,0.10766733633095572
265.8438490008796,1.8160528549232468e-07,1.9390100929664137e-08,-0.02235888008984106,0.20860976356761549
265.9324265526444,2.2616545382279297e-07,3.049523528121244e-08,0.3567511371511266,0.3933925425078677
266.0210336179102,1.7911772570750477e-07,2.0514434354096976e-08,0.040585394032518526,0.22376609503765513
266.10967020651054,2.2440834349616602e-07,2.818767050441269e-08,0.3695274262592444,0.26336682307675413
266.1983363282825,2.0341876353785562e-07,2.3313951446215634e-08,0.2729048403642614,0.2708593806678234
266.28703199306636,1.6612951904797875e-07,2.094753314937973e-08,-0.018370467479671086,0.17059711162279798
266.37575721070544,2.1111406792815247e-07,2.7663920838185092e-08,0.3489364157070012,0.29858187491819754
266.464511991047,2.3693230977894392e-07,3.081240057413131e-08,0.29594648182455296,0.23812289921240803
266.553296343941,2.2784276748984176e-07,3.14941846239666e-08,0.29230191786314735,0.209793032795784
266.6421102792407,2.4950191393607883e-07,2.806135682948485e-08,0.13163687142433467,0.282150046751198
266.7309538068029,2.274760503720636e-07,2.5864692639896567e-08,0.10131646553997112,0.27090152021483904
266.8198269364875,2.1257520234831782e-07,4.693707668068587e-08,0.0789392268707351,0.287224885040324
266.9087296781578,2.2976110613139972e-07,2.813790513637757e-08,-0.004964610929373947,0.24030209995805724
266.99766204168026,2.1269869102674333e-07,2.424795541433338e-08,0.23072714630591987,0.3043588267635974
267.0866240369247,2.1037639503034936e-07,2.1055607820761685e-08,0.20848921077487584,0.19581506841619598
