{'trials': 20, 'sleeptime': 0.9, 'target_temp': 43.333333333333336, 'current_temp': 61.36494125400002, 'current_temp_err': 0.0036573389702678886}
freq,A,A_std,phi,phi_std
264.25448868690813,1.6096699234170255e-07,1.815162165822418e-08,0.23723179314099715,0.17493777268394287
264.3425366734941,1.7295298996423678e-07,2.273462476315654e-08,-0.06933896627997141,0.1552780865952235
264.430613997133,1.586824684013679e-07,2.008715288691862e-08,-0.08015216046150753,0.16777823142289916
264.5187206675997,1.489599333609277e-07,2.0231087777363785e-08,-0.08885793834339217,0.13349698075787086
264.6068566946727,1.5953395054358136e-07,2.3504168379202582e-08,0.07741526162025787,0.23142212009926458
264.6950220881331,2.020667431358003e-07,2.126503152888623e-08,-0.1834615819781365,0.1225130503937333
264.78321685776586,1.0872250792380007e-07,1.6285601417754317e-08,0.10915921697575914,0.1563756467693586
264.8714410133588,1.5170761027071023e-07,2.2621672115418738e-08,0.10741390919833438,0.28192291674219033
264.95969456470294,1.95217498449421e-07,2.0328709131607823e-08,-0.23828251764485983,0.19286308482630782
265.0479775215932,1.8739484755159208e-07,3.031762780225026e-08,-0.03351764335119924,0.20666388591154763
265.13628989382727,1.832150567929098e-07,2.2144122204741875e-08,0.21509094624320416,0.21465580361590925
265.22463169120596,2.440770155803368e-07,5.0708189903306544e-08,0.14348512370419247,0.2533697447987495
265.31300292353365,5.250138771746837e-07,9.730375860520657e-08,0.623267741220787,0.2983539406449538
265.40140360061787,2.0001622111785205e-07,6.633005023733001e-08,0.3570275991513368,0.17583859400050156
265.4898337322694,2.017965047916913e-07,2.4267437703491596e-08,-0.30217210991545645,0.35250370495216443
265.5782933283023,1.3539385350516648e-07,1.5682003113476146e-08,0.1759420856616076,0.1754312868496896
265.66678239853405,1.4700673440517056e-07,2.4252855542726963e-08,-0.18507662253520907,0.14861892928726037
265.75530095278515,1.6319785222459383e-07,1.8188541762988622e-08,-0.15445722189919478,0.12801405788283893
265.8438490008796,1.5508024327959575e-07,2.544613737322562e-08,0.2928510067435221,0.2668716584332803
