{'trials': 20, 'sleeptime': 0.9, 'target_temp': 56.66666666666667, 'current_temp': 63.436495770000064, 'current_temp_err': 1.4210854715202004e-16}
freq,A,A_std,phi,phi_std
264.25448868690813,1.8515251290069703e-07,2.5217599971604368e-08,-0.17831967614957991,0.23868704242003272
264.3425366734941,1.8490923634948763e-07,2.1573796968370344e-08,0.32590316518605644,0.2422548563278706
264.430613997133,1.7271730326115774e-07,2.0516740913450724e-08,0.0775538403461773,0.20117548106873837
264.5187206675997,1.5168701853860817e-07,1.91912068495808e-08,0.18891252066338807,0.11642237255981454
264.6068566946727,1.5559619835209094e-07,1.8594116083289297e-08,0.1982473631087778,0.17065705367342773
264.6950220881331,1.6964112676438666e-07,2.966217128777772e-08,-0.15159712407104414,0.17316105853961128
264.78321685776586,1.7987329478456408e-07,2.5145176300182608e-08,0.02349028154730228,0.20144482792808832
264.8714410133588,1.898537089730417e-07,1.7256258559113533e-08,-0.1597556461024554,0.18396101861441683
264.95969456470294,1.7400695072668723e-07,2.1472751452480702e-08,-0.15242062443124343,0.24239916474512432
265.0479775215932,1.8919267723627983e-07,2.4450082699419262e-08,0.033787399561426915,0.21261532228746818
265.13628989382727,1.888294623131904e-07,2.2043631917757337e-08,0.2680350636400345,0.30509089690189334
265.22463169120596,1.6386088938154555e-07,1.7712437623163116e-08,0.3255310955124524,0.1966630189045924
265.31300292353365,1.764276093888756e-07,2.512299608458983e-08,0.027715374810077575,0.217372410733909
265.40140360061787,1.7869415726963154e-07,1.896496527507523e-08,-0.18230169727292322,0.13618833919533954
265.4898337322694,1.5456435249205003e-07,2.5109620605171744e-08,0.2576944156472994,0.22244034758137324
265.5782933283023,1.766178456714814e-07,1.4673337368105405e-08,0.24083748347954975,0.18047526926532123
265.66678239853405,2.0333495065582306e-07,2.3483928378567738e-08,0.31970222334806997,0.17311480562789472
265.75530095278515,1.8688741474041555e-07,2.5197315543172333e-08,0.20911488745643494,0.20700354749588623
265.8438490008796,1.7369221418225163e-07,2.508088388839875e-08,0.16361584943776092,0.15700733933583366
265.9324265526444,1.8980084436448265e-07,2.4597397706393088e-08,-0.08876890268551622,0.20606859420887635
266.0210336179102,2.1980988281207053e-07,2.4933527045069053e-08,0.04834165766599492,0.26455025305026264
266.10967020651054,1.651400601478134e-07,2.0283935188193337e-08,0.08253401206066657,0.24300138104701804
266.1983363282825,1.6275257721750591e-07,2.078051805064032e-08,0.17859709509505065,0.19638336749753776
266.28703199306636,1.936453805889607e-07,2.73874666376397e-08,0.35920284035622324,0.19489158484581048
266.37575721070544,2.047602588718385e-07,2.593090471497059e-08,0.2744410131779536,0.33123311900151414
266.464511991047,1.8647193957311096e-07,2.6436920917385642e-08,-0.13791988852181125,0.09591126769876557
266.553296343941,2.3848093195015645e-07,2.4876540249987395e-08,0.5985698976453985,0.2623135090276439
266.6421102792407,2.0828111643812687e-07,3.0613703251393344e-08,0.17425233544286262,0.22631247185231484
266.7309538068029,1.79247526899657e-07,2.4362188017865642e-08,-0.004440975056198218,0.22660777401284524
266.8198269364875,2.3987293675131367e-07,2.780375353643845e-08,-0.12295561760980607,0.2880673793755126
266.9087296781578,1.9720582345979417e-07,2.8600579708761572e-08,0.22514842229346416,0.22226553768134732
266.99766204168026,1.8227569319788596e-07,2.138991779931627e-08,0.1802520519781526,0.28550647198487433
267.0866240369247,2.2669925896780179e-07,2.7370098632859864e-08,0.13594221843494,0.32521665599267274
267.17561567376436,2.0556546676054516e-07,2.030127936303424e-08,0.19584450752009597,0.2841335592763816
267.2646369620755,2.888297203911558e-07,2.9221047738545235e-08,0.2192198728512292,0.3050823828892054
267.35368791173784,2.3063015449185496e-07,2.2146931885774938e-08,0.10174433253874086,0.2524036653199505
267.4427685326344,2.2192587863881693e-07,2.3047672757123534e-08,0.36409971135029545,0.30022010945877925
267.53187883465137,2.340038976388813e-07,2.2211681487239945e-08,0.41959823892421555,0.22061749834564448
267.6210188276784,2.554931340157829e-07,2.9557789557740294e-08,0.34983500901755343,0.29236743314545127
267.7101885216084,2.6226299904274636e-07,2.4462337718526008e-08,0.6217582838557455,0.30776717647142
267.79938792633715,2.569366001168992e-07,3.673117444376686e-08,0.3129613424486937,0.24748938490755112
267.8886170517647,2.542397084445743e-07,2.6207986044350967e-08,0.5742378310215721,0.3053597892311131
267.97787590779353,2.3599988429715165e-07,3.045821285936771e-08,0.07310412086796796,0.28419462710379384
268.06716450432964,2.443658755434586e-07,2.9715584185641474e-08,0.6438246819346041,0.29286956478664483
268.15648285128253,2.511904635421146e-07,3.537538058134328e-08,-0.0891882621443189,0.25060670414769176
268.2458309585647,2.4375413185513074e-07,3.099106581222363e-08,0.6897236489636391,0.30052758330801815
268.3352088360922,2.5594490440621874e-07,2.331008999177346e-08,-0.04538874605789043,0.29384807071146263
268.42461649378424,2.9241103553974745e-07,2.3580485888306595e-08,0.6249333554646022,0.32067723277611404
268.5140539415635,2.8501508296474876e-07,3.4472019437942234e-08,0.07163050850613263,0.3233415705760706
268.60352118935566,2.1911107635689566e-07,2.893124281613446e-08,0.28597402606305194,0.41673977122420786
268.6930182470901,3.302851841969324e-07,2.7871757300176123e-08,0.16933528355714134,0.3360322284777824
268.7825451246992,2.959107088306817e-07,2.7782055718865998e-08,0.7818085651014868,0.33298078202063625
268.8721018321188,3.153380466327158e-07,2.9737952473113498e-08,0.9359983569357633,0.3782797677618994
268.961688379288,3.1227409460992207e-07,2.7937331507817107e-08,0.34274727063973026,0.2980579191399568
269.0513047761492,3.16645517055822e-07,3.399309968835673e-08,0.30713990865356033,0.27259244633666624
269.14095103264793,3.0241077575543435e-07,2.7656574902721036e-08,0.6695277704700905,0.31887682778925724
269.23062715873374,3.8474624207502253e-07,2.7014189983366305e-08,-0.3409451466824384,0.07063181499328455
269.3203331643587,2.9866746986399943e-07,2.810493056835134e-08,0.3025299112749091,0.24652732446892195
269.41006905947853,3.55997710730512e-07,2.895309133290843e-08,0.883882180803937,0.3540605013098721
269.4998348540522,3.4838005107173715e-07,3.544808881678516e-08,0.5343894047790603,0.3698985040031293
269.589630558042,3.35511180486296e-07,1.8950260906768663e-08,0.6758684642087459,0.39788382775645487
269.6794561814137,3.8691357746192727e-07,2.697024617575179e-08,0.40764313475835384,0.38406778000248565
269.7693117341361,3.882263206961713e-07,3.581572553970776e-08,0.15906609616103343,0.3347765686999505
269.85919722618155,3.994200098589302e-07,2.4585214788864604e-08,0.7743031472069666,0.3748148069017643
269.94911266752564,4.2359068095056904e-07,2.285381260515758e-08,0.12598044981817222,0.4140209046304557
270.03905806814726,4.168803585817582e-07,3.369774964945329e-08,0.15331173325402725,0.3839894627406948
270.1290334380287,4.869819001730963e-07,3.507037845803805e-08,-0.14725477925087865,0.2543020063602961
270.21903878715557,4.4528731853293465e-07,3.079708099296811e-08,0.5708808112206915,0.40038356174711476
270.3090741255167,5.641488083643668e-07,3.380911269248644e-08,0.3211303394308286,0.3653492447409891
270.39913946310435,5.132492347093141e-07,3.628031358071722e-08,0.4495128037653702,0.3665983397237614
270.489234809914,5.27770414874568e-07,3.158986323421356e-08,-0.05534266905328631,0.38933531881546907
270.57936017594443,4.938066675520801e-07,3.144835057766098e-08,0.4878832613699055,0.3898987078311176
270.6695155711983,5.258993432508278e-07,2.7549846431829797e-08,-1.4699157087555332,0.23086376717262946
270.75970100568094,5.427080507981141e-07,3.6549946374045186e-08,0.7247976352342904,0.3913653975789224
270.8499164894012,5.89403921542914e-07,3.070261981479305e-08,0.13716471915821915,0.408836056180273
270.9401620323713,6.406821350393949e-07,2.7523991208909568e-08,0.25512391437174575,0.38083850348548715
271.0304376446068,6.464139713446406e-07,4.109378155539485e-08,0.6103335263866876,0.3774994465121304
271.1207433361266,6.421670374983975e-07,3.6569451698468116e-08,-0.4777910566701452,0.417015145342517
271.211079116953,7.852260302344506e-07,4.2008976089786976e-08,-0.27638788661687014,0.3495781794864706
271.3014449971115,7.355512542595917e-07,3.910840853137687e-08,0.20541523644101106,0.3883768903346746
271.391840986631,8.683057865493943e-07,4.1635358197593295e-08,-0.12872716019075017,0.43073148760481805
271.4822670955438,7.988574036247005e-07,3.9577044276955804e-08,0.6428589372681399,0.3646146816640219
271.5727233338855,8.633802212631782e-07,3.9496578036296597e-08,0.07281702736752806,0.4010452434699139
271.663209711695,9.028186402616499e-07,2.8101159047364374e-08,-0.18755527738556452,0.40477433165013704
271.7537262390146,9.469496383461824e-07,3.744087501383639e-08,-0.08075670985464528,0.41445318743818893
271.84427292589,8.611863415293202e-07,4.285620443024842e-08,-0.9550687711609911,0.40325829291315063
271.9348497823701,1.0565798462934555e-06,4.047470099117331e-08,-0.13589543491454006,0.38158364932415506
272.025456818507,1.0667615295916525e-06,4.494153923892554e-08,0.10157528937746743,0.40718721274204267
272.1160940443569,1.1846224904137545e-06,3.923936493236979e-08,0.5179961693902333,0.3880973082542427
272.2067614699786,1.1863417539672626e-06,4.505177177086287e-08,0.5840392929529111,0.3841673614352352
272.29745910543437,1.2083964438612994e-06,3.97825555132931e-08,0.5182740638118151,0.3963110748942145
272.38818696079005,1.4735107923687824e-06,4.644402263624668e-08,0.6366124478359467,0.4113133037671241
272.4789450461147,1.5379308215403998e-06,4.64455531542429e-08,0.2262875429324124,0.40324828487892345
272.5697333714807,1.5659267769271973e-06,4.387386995832435e-08,0.007223169485476808,0.40048939821724155
272.660551946964,1.6714598359793891e-06,5.3664241682778936e-08,0.02760232763228203,0.4087706564724587
272.7514007826436,1.7554177686922655e-06,3.5974614215768215e-08,0.6007787813348116,0.3856245015771102
272.84227988860204,1.9260200283109675e-06,5.0841346630975975e-08,0.1859858508221223,0.36999805584369105
272.93318927492527,2.1599674302519007e-06,5.7626252806771576e-08,0.3027460567579769,0.37302705553816906
273.0241289517025,2.4687748974061026e-06,5.691023894585573e-08,0.41982967390380327,0.39662599659298786
273.11509892902626,2.3915106801691517e-06,4.946042187288978e-08,-0.20591752449702705,0.4012729303259202
273.2060992169925,2.8048835584880713e-06,5.522826419655681e-08,-0.39687949624981644,0.41230611091970687
273.29712982570067,3.039520811198176e-06,5.4457891206500106e-08,0.6943291622771308,0.31640379794445317
273.3881907652531,3.1713798318600917e-06,6.218921211554979e-08,1.3420023314030287,0.3379323843161395
273.47928204575635,3.5696308676135283e-06,6.04092165901406e-08,0.4018365423633871,0.40907827929113666
273.57040367731963,4.003957949466716e-06,7.191861334254565e-08,-0.13089415068896088,0.4041202450974588
273.66155567005575,4.391882525794533e-06,6.869056689990938e-08,0.23084592481503702,0.3974509455906487
273.7527380340808,5.0907308288789295e-06,8.597517894766046e-08,-0.1281988705996982,0.39856844359433163
273.8439507795143,5.35382855366878e-06,6.600940005819729e-08,0.27283928195915086,0.3909171211488606
273.9351939164792,6.108998033756488e-06,7.429435495357904e-08,0.04693845294670575,0.37712759128599505
274.02646745510174,6.966997847243216e-06,9.382590167656327e-08,-0.113066550316346,0.4029087765241368
274.1177714055116,7.7186228199284e-06,7.660344759883073e-08,-0.34293517332020096,0.40594729349209563
274.2091057778418,8.355605245785003e-06,1.113801994544218e-07,-0.102835967148043,0.3967827333676852
274.30047058222874,8.922715481825149e-06,8.739949381942152e-08,-0.0875276320941442,0.431803576404152
274.3918658288121,1.0540893388802907e-05,1.3333539775528052e-07,-0.5986882756259682,0.30982947229001645
274.4832915277352,1.2319248744990776e-05,8.778107969350499e-08,0.3359769764654411,0.4120784901089399
274.5747476891445,1.2972802412181136e-05,1.0668823142861307e-07,-0.12247903185624165,0.40941466503221713
274.6662343231898,1.3780615925482273e-05,7.128278696302737e-08,0.020598947502536057,0.42225071841487166
274.7577514400246,1.5320470074094666e-05,5.769389429125632e-08,-0.25467455201847555,0.41049633457570023
274.8492990498052,1.5699747240451807e-05,4.772922895137831e-08,-0.04901529639908396,0.4030399611714304
274.9408771626922,1.6186850580911284e-05,3.268659606939318e-08,0.25728454438031656,0.4375741542376848
275.0324857888488,1.61168213758227e-05,6.080449811667764e-08,-0.05693012578436524,0.43709859928571576
275.1241249384418,1.5453502486624388e-05,6.869712362748271e-08,0.2146643267460134,0.4088255051242072
275.2157946216415,1.4815866815245947e-05,9.446309144155819e-08,0.0725379487041051,0.41198242686277503
275.30749484862145,1.414026301829522e-05,7.943921368962787e-08,0.43079246954313755,0.4371430017754543
275.39922562955866,1.4279812001648698e-05,1.2754297267387638e-07,0.09285287055176682,0.4070956663413056
275.49098697463353,1.3025486505813337e-05,1.0483946939838249e-07,-0.31997791563295847,0.40693454353898306
275.58277889402984,1.2050884417587178e-05,1.0964368517033146e-07,-0.2211250088638832,0.4146041180353677
275.6746013979348,1.1071818391007595e-05,1.2190416657071116e-07,1.0818739168770324,0.3548847597078784
275.7664544965389,9.680406505955173e-06,1.1304974114537907e-07,-0.6046790493209319,0.39230165424499996
275.8583382000362,8.884051977042011e-06,1.0148779956624098e-07,-0.03696572944907657,0.3922145029395558
275.95025251862404,8.022544831263779e-06,1.050950594373583e-07,0.014264573399804314,0.3677948230449008
276.04219746250317,6.92200105362463e-06,8.599459681268043e-08,-0.2372600986538486,0.4031376098318383
276.1341730418777,6.4521608039628275e-06,9.836055098608762e-08,0.04504992691082591,0.43325250326799974
276.2261792669553,5.1948985651162856e-06,9.031995852322887e-08,0.009408877106722207,0.4137901727911781
276.31821614794654,4.79123760939812e-06,8.603550728884786e-08,-0.2323740030619395,0.38535704879837285
276.4102836950664,4.422930818364576e-06,6.6212905071767e-08,-0.16556875601120188,0.39167096672802
276.50238191853236,4.1275912918727115e-06,7.8378928053579e-08,0.06046315617152771,0.4166585762599289
276.5945108285656,3.859433445645359e-06,7.854886333804535e-08,-0.16616616446515783,0.40182112699459305
276.68667043539074,3.3896107334287875e-06,7.112105026796198e-08,-1.2947714732762212,0.1764895449253997
276.77886074923566,2.9928105018103867e-06,7.011964783620266e-08,-0.2627436766458282,0.40781816448225305
276.8710817803318,2.735787267647138e-06,6.744183648886045e-08,-0.12363010540419243,0.4222063121325066
276.963333538914,2.377410724472995e-06,6.419433275640038e-08,0.22097069587563506,0.41059334143949383
277.0556160352204,2.120529816864444e-06,4.8142131126927325e-08,0.04177897978387375,0.4201657945863838
277.1479292794927,1.9573722310822417e-06,5.359288618283563e-08,0.5812088363266474,0.4282862503921565
277.2402732819759,1.919296700027049e-06,6.176575801578133e-08,0.36188708634243905,0.41856777429239633
