{'trials': 20, 'sleeptime': 0.9, 'target_freq': 274.25448868690813, 'theoretical_target_freq': 274.25448868690813}
freq,A,A_std,phi,phi_std
270.25448868690813,4.041841186661733e-07,3.953492014539092e-08,0.2544308564698256,0.38243643032430924
270.2941090738262,3.979484144503239e-07,3.1829278531309274e-08,0.5882667214504276,0.3888622070344775
270.33373526925124,4.3030427269747517e-07,2.4584784825473847e-08,0.5209673831752791,0.36997413263853524
270.373367274035,4.136158656160013e-07,2.8763619131400985e-08,-0.023219415902442697,0.3986270183299443
270.4130050890286,4.4640670685444004e-07,2.3686549005051437e-08,0.3606721038691621,0.37971587875551027
270.4526487150841,4.6094799554858225e-07,2.490175234772068e-08,0.5060889585633686,0.3765915438806214
270.49229815305347,4.3942481840222557e-07,2.2672482188956604e-08,0.11508737262070254,0.38787563458761826
270.5319534037887,4.812992597136312e-07,2.0280560395500217e-08,0.3424550263296363,0.356420650757188
270.5716144681423,4.642722518511537e-07,3.217240755760974e-08,0.7642945870609873,0.3194008098268529
270.611281346966,4.4718715284007665e-07,3.4386516496139854e-08,0.6758459903506523,0.3286143580701837
270.65095404111247,5.272930054272569e-07,6.664723791256871e-08,0.2283468260540006,0.29242577555244975
270.69063255143425,5.299031360290048e-07,5.417687072295068e-08,0.20525899685518006,0.41498704444598766
270.7303168787841,5.740931318856946e-07,6.429116421471715e-08,-0.047203808427576266,0.4329988205553166
270.770007024015,5.526701409572723e-07,4.034582710409389e-08,-0.5886930231144051,0.1259024152337613
270.80970298797934,5.589802948922544e-07,5.3052346754016615e-08,-0.5708423539763586,0.31351039016142185
270.8494047715305,5.509681022473982e-07,7.588944271303502e-08,0.08588923332165335,0.29079025832434235
270.8891123755216,5.362106531306296e-07,2.8920698011306528e-08,0.689320133374323,0.3453782991643066
270.928825800806,5.881612108601113e-07,3.1077636685861164e-08,0.34316633479089165,0.385294075213303
270.96854504823733,5.768642666950675e-07,3.8391156410273715e-08,0.9271466781650795,0.3883554896763539
271.00827011866863,6.069657354783656e-07,3.524386184515462e-08,0.39593420664686463,0.41138413727051837
271.0480010129539,5.732831468396334e-07,2.7245580879885183e-08,0.4003788137038583,0.36024318291571533
271.0877377319468,6.308445891108608e-07,2.465776185053015e-08,0.8455330222201592,0.3685846567978273
271.12748027650133,5.600994107098331e-07,2.9507329701700966e-08,0.6423707383770229,0.39022290272787125
271.16722864747186,6.236469887797775e-07,2.616240947037965e-08,0.5108522028446405,0.349767320546475
271.20698284571193,7.189953239921516e-07,2.7427836295833582e-08,0.2525619147996928,0.4650805548455767
271.24674287207625,7.53495727540358e-07,2.8499288217801647e-08,-0.6717227503464674,0.29881351503475917
271.28650872741906,6.889896115277943e-07,2.9511281916225797e-08,1.0643024976379567,0.4257524281973707
271.3262804125951,6.605546412290148e-07,3.044878154442914e-08,0.12006148972878324,0.4151732615640158
271.3660579284592,7.346567390374178e-07,5.2514034213202104e-08,0.09807747644701252,0.38967528635526416
271.4058412758656,6.143736388462415e-07,2.529331126091248e-08,0.20886197367275255,0.35857453263892314
271.44563045566963,7.140452599973752e-07,4.9567815503248e-08,0.5192749958468073,0.34700494650945596
271.4854254687262,7.349432168987806e-07,7.987755252086527e-08,-0.11809408519598505,0.39163780780648805
271.52522631589056,7.385991849690347e-07,5.017282330259964e-08,0.09460900187011037,0.4177478262154708
271.5650329980183,8.680211803467128e-07,5.7788074232275405e-08,0.31119110527545674,0.40975187575617034
271.60484551596426,8.438883645698264e-07,4.292576623874298e-08,0.2527657293826361,0.36602057218177386
271.6446638705843,8.178764256722794e-07,4.370534997545284e-08,0.6061097543258911,0.45044335072049796
271.6844880627341,9.410228205121144e-07,6.744481124424069e-08,0.5540943553449782,0.35339687432937267
271.7243180932694,1.0348257854404708e-06,8.507661070691305e-08,-0.7550847483379759,0.4194842036287911
271.76415396304645,9.473848880438719e-07,4.966733026150092e-08,0.10973796915355241,0.4030790888356593
271.8039956729208,9.561074253568003e-07,4.084029332509156e-08,0.3474990540615214,0.41199493592293723
271.8438432237489,1.0152929874804408e-06,4.042285836815661e-08,0.31610316635605273,0.40034214903473936
271.88369661638694,1.0232217182767464e-06,3.938103302783088e-08,0.05500869617834998,0.38475285148976657
271.9235558516915,1.0538179433044198e-06,4.342680184496827e-08,0.0676545903248157,0.40617363103247023
271.96342093051936,1.231971485588914e-06,3.848458048091744e-08,0.7605608508505813,0.3557216285491468
272.0032918537266,1.2399027945905704e-06,4.4869845089154365e-08,0.3208713732291531,0.39070670711845357
272.04316862217036,1.3462251766277103e-06,4.632913436148506e-08,0.22967220292057755,0.3774593986179618
272.0830512367076,1.2169757989679793e-06,4.954538562078612e-08,0.40151466371007993,0.4193313135186374
272.1229396981953,1.189601847212433e-06,5.401270457437185e-08,0.5155027408180054,0.4061375806460638
272.162834007491,1.097134250306233e-06,4.026253643586016e-08,-1.8968106026534595,0.27834221504581663
272.20273416545143,1.2059413097493031e-06,3.9658263603021983e-08,0.6893134982941481,0.3631583537887399
272.2426401729343,1.2903205539741657e-06,4.348727859489604e-08,-0.12923755753444627,0.28856165819028484
272.28255203079715,1.2560598215686706e-06,4.660403664967195e-08,-0.16116616027523842,0.3686673140533881
272.3224697398977,1.2698395030246566e-06,4.235719334309904e-08,0.19741623637995906,0.41395632722050557
272.3623933010941,1.434534706671302e-06,4.716204795992286e-08,0.24330939185552802,0.4113793072022545
272.40232271524354,1.4041425993589195e-06,4.610236472545463e-08,0.3233057335072774,0.4013812166791925
272.4422579832046,1.3733819425404652e-06,4.566017953522449e-08,0.2853239645199846,0.4149811187918547
272.4821991058353,1.3857136124438617e-06,4.267480772527465e-08,0.5102620211157138,0.4002466359117001
272.52214608399413,1.5033998329453223e-06,3.8674243560783305e-08,0.5661707861425522,0.3771422555309658
272.5620989185396,1.3338737374056273e-06,3.826281005071584e-08,0.2475884491513422,0.409195190014455
272.6020576103299,1.4580896869177425e-06,3.9194683889603675e-08,0.32830642260228193,0.41224874008335816
272.6420221602239,1.4664320587329729e-06,3.3876257998909784e-08,0.7880013739379322,0.37365580855900943
272.6819925690805,1.3607498499209084e-06,4.2417476315915696e-08,-0.05212418663895746,0.40210862647051754
272.72196883775854,1.36030867012313e-06,3.6441955208140055e-08,0.19219407427757704,0.42503542258377064
272.76195096711746,1.3545300761393451e-06,3.8323147596419875e-08,0.24166102153811245,0.40873154756666846
272.80193895801585,1.3183870956304774e-06,4.343412602725822e-08,0.7348741077094345,0.3864405753566645
272.84193281131337,1.4712694364364152e-06,4.076839793766303e-08,0.06814634462819977,0.38833202332814326
272.8819325278695,1.5245721122496266e-06,4.752887256747828e-08,0.05986560676867174,0.4090382439263436
272.92193810854366,2.006262571942209e-06,6.340760696629146e-08,2.3181009185172985,0.06942766231605907
272.961949554196,1.7372503999021808e-06,4.497835481635233e-08,0.616024756893869,0.38999128443729325
273.0019668656857,1.7855593972999673e-06,4.048310679393181e-08,0.3520103002579941,0.3718252470891866
273.041990043873,1.903305908184889e-06,4.8696313961374056e-08,-0.17329952284162461,0.3894975959185712
273.08201908961803,2.0183190635351537e-06,4.4798525517353034e-08,0.1308928615477099,0.4061290218363107
273.12205400378093,2.02518669995779e-06,4.78898894935436e-08,0.27188400406352514,0.38613201167911265
273.1620947872224,2.260202221754413e-06,5.7493876533251e-08,-0.08582253831615679,0.39357417456879823
273.2021414408022,2.2513351282110047e-06,4.547809389317994e-08,0.15752235911724238,0.41140631787097504
273.2421939653813,2.21156828376511e-06,5.464234907297002e-08,0.3006248679165343,0.39234161260906475
273.2822523618205,2.3682481008752896e-06,5.6414064159827784e-08,0.05166012892569684,0.3894373647331279
273.3223166309804,2.468082087902488e-06,6.06509717048699e-08,0.19148626461952095,0.3929580901883446
273.3623867737225,2.8197530891036837e-06,5.07407708308776e-08,0.8935484214053693,0.4872012673873532
273.4024627909071,2.8358051184225163e-06,5.682619568854555e-08,-0.0698959301694384,0.43119682572722456
273.4425446833959,2.8679846842476824e-06,1.273850169605361e-07,-0.16864183004932118,0.367178011167067
273.4826324520501,3.110824835231011e-06,8.20880151148609e-08,0.25991741389849443,0.37084356978688204
273.5227260977312,3.3419955154448074e-06,1.2416037506926046e-07,-0.08156624552441241,0.3897945048954723
273.56282562130116,3.637785658826415e-06,1.0093698540100954e-07,0.3279903759818177,0.4087958736824273
273.602931023621,3.909942748983594e-06,1.418137334094642e-07,0.11858224082958044,0.37590047142648886
273.64304230555297,4.360791446037631e-06,1.6363037067809602e-07,0.32790564305002656,0.4095407901243639
273.683159467959,4.453439661168425e-06,1.1510868436657275e-07,-0.1935852255675043,0.4028898404012652
273.7232825117012,4.681495483362874e-06,1.4081903977321497e-07,-0.13929292115738834,0.3919304396705708
273.76341143764205,4.85503191672513e-06,7.799522023185667e-08,0.1556019032898357,0.23789630841535406
273.80354624664335,4.985720676752112e-06,7.569324058542558e-08,0.3886282583691264,0.5773910913236395
273.8436869395679,5.136521540656942e-06,7.014145078597892e-08,0.4633576628086303,0.5244201317341881
273.8838335172782,5.709508139662734e-06,7.34053142234878e-08,-0.15073089970997486,0.3751887567802242
273.92398598063716,6.028622602578365e-06,8.380319674130996e-08,0.36965476910841355,0.4030551013456333
273.96414433050774,6.265997578899724e-06,1.653631369475667e-07,0.06443715784948924,0.4091105227206216
274.0043085677525,5.8877321804988e-06,2.0594110453220002e-07,-0.22348805657880422,0.4165702149325735
274.04447869323474,6.179801860272394e-06,2.1643982625360995e-07,0.3597672708408787,0.3955263608195
274.0846547078178,6.799931310301588e-06,1.7768429519517527e-07,0.1846437088604999,0.4038690104949166
274.1248366123649,7.916891577101278e-06,1.769643687897135e-07,0.4007854115014956,0.41932004797839545
274.16502440773996,8.312964440383456e-06,2.1140863427497414e-07,-0.10518825474540647,0.40890262451304604
274.20521809480596,8.042609540142642e-06,2.3025060095541414e-07,-0.3812971175828908,0.40530066304382384
274.2454176744269,7.931497706527654e-06,1.906527119327895e-07,-0.18120786510872894,0.40753985418033156
274.28562314746677,7.999405346340653e-06,2.0036081265264824e-07,-0.04922186437412294,0.37522487448810643
274.3258345147897,8.382056534728498e-06,1.121668954316001e-07,0.09952159205595625,0.37988540130982873
274.3660517772594,1.0190496226652768e-05,1.1077266237111092e-07,0.0873345034813569,0.3546651344126376
274.4062749357402,1.0415363691512342e-05,1.4657748352430626e-07,-0.2422889737569332,0.345247139041544
274.44650399109673,1.0097726598125307e-05,1.0955422162398479e-07,-0.09292601183058033,0.4098974619159488
274.48673894419335,1.0200088612462434e-05,9.339226357523952e-08,0.07264266639201822,0.4314895341921609
274.52697979589493,1.0416300424340112e-05,9.853564580699746e-08,-0.04293685650945574,0.3696866593890563
274.5672265470658,1.0953259119663673e-05,1.22216950032425e-07,0.8023130027612465,0.4113191910396493
274.607479198571,1.1247793787046521e-05,9.55601705936275e-08,1.1010618896062438,0.5051420231443019
274.64773775127566,1.1391345969749585e-05,1.0948447320736764e-07,0.209364231928382,0.36704495369291923
274.68800220604487,1.1520320944160403e-05,9.459263806956683e-08,0.04333198650414827,0.4052574837280626
274.72827256374416,1.2782323126181769e-05,8.425126048870718e-08,-0.18937898380338822,0.3956929989675988
274.7685488252383,1.3009147122959383e-05,1.3334000397434855e-07,-0.4125224253670039,0.40188782235500004
274.8088309913932,1.2559342127965587e-05,1.7430939629131722e-07,0.21404930975681472,0.41957391375784236
274.8491190630745,1.3290744559265121e-05,1.7540796167286023e-07,-0.019062604278828683,0.40492309238230084
274.8894130411479,1.3405877433557323e-05,1.8380699611799999e-07,-0.20064822632161058,0.39757675212296584
274.9297129264797,1.3476245429672055e-05,1.9674655260550529e-07,0.6145715486945835,0.4351476899515873
274.97001871993524,1.3770844340312257e-05,2.1072448302106415e-07,0.22857399582346524,0.1654084151998462
275.010330422381,1.3766974250986128e-05,1.606891366404235e-07,0.1112206481106155,0.4157229527176358
275.05064803468326,1.4106571821204589e-05,5.129885632090287e-08,-0.006979224001751927,0.39225417512899186
275.09097155770843,1.3595636143895029e-05,7.827925741060248e-08,-0.024640893346513825,0.39264562700888306
275.13130099232336,1.3481169108953627e-05,7.376633913732589e-08,-0.12095514697850529,0.3820229000110872
275.17163633939407,1.2935424114734025e-05,7.986018155423275e-08,-0.3642288396771697,0.39005766806289704
275.2119775997877,1.2132921690430541e-05,8.229861902852931e-08,0.21432313367069789,0.4024318832469452
275.2523247743712,1.1441785769604619e-05,6.206383909863964e-08,-0.3367961083595509,0.41292835200881217
275.2926778640115,1.04674496859723e-05,1.5668392892036737e-07,-0.052015202668468485,0.40221777971618683
275.3330368695762,1.0224349650025835e-05,1.2933468869886004e-07,-0.3198231092772914,0.3935239193579519
275.3734017919318,9.522115110458711e-06,1.4863105718083648e-07,-0.24883472637353732,0.4107924064541036
275.4137726319463,9.372902570530675e-06,1.574519614580037e-07,0.005323352155742605,0.3757285713633945
275.4541493904871,9.325106741204005e-06,1.680415521755874e-07,-0.1329648892231305,0.40266717736039703
275.4945320684218,8.94287667392546e-06,1.508653033271487e-07,-0.5932942567967754,0.345752952605171
275.53492066661863,7.914382830216217e-06,9.066956953100567e-08,-0.288549842868267,0.4178367351318233
275.57531518594493,7.676272903604375e-06,1.0687827407599517e-07,0.23111029563747526,0.38931337812250894
275.61571562726897,7.367472123867888e-06,9.613909299280667e-08,-0.114325531911745,0.3917703771905543
275.65612199145903,7.019388051930837e-06,8.56420972450434e-08,-0.1185191782412083,0.41065220401454366
275.69653427938334,7.005617752866401e-06,8.683890278069869e-08,-0.6309054341038585,0.3915267457528168
275.73695249191076,6.668644372771287e-06,9.948171427600707e-08,-0.03024181080261055,0.3814895153602502
275.7773766299091,6.380281755617089e-06,1.0338150679393974e-07,0.10357970369011371,0.4190791705811915
275.8178066942475,6.597197878771411e-06,9.178239164839289e-08,-0.11564795440369872,0.43109032839506495
275.8582426857947,6.991797526774117e-06,1.149765942693028e-07,0.15161215049415647,0.3796659593477494
275.89868460541976,5.736878404921452e-06,1.1412190130424095e-07,-0.021138901042988788,0.39595687637863497
275.93913245399193,5.134158746244304e-06,1.4164903253519145e-07,0.20174371200363125,0.397632936147441
275.97958623237986,5.328957256727528e-06,1.557986771399276e-07,-0.1126776241192867,0.41319252942134527
276.0200459414532,5.161269472385021e-06,1.4593190765327058e-07,0.15509968305156024,0.35994195332337736
276.06051158208146,5.395256711514384e-06,1.5261553277091641e-07,0.9125514498887375,0.04855419630648612
276.10098315513414,4.872488150030758e-06,1.4632741161686772e-07,-0.4960752445329845,0.4195834781104328
276.14146066148123,4.722335101512705e-06,8.117918114301166e-08,0.11004439948386255,0.39146400283564253
276.18194410199214,5.211152964766675e-06,1.4581834209102405e-07,0.020852557012200568,0.3298060956525523
276.222433477537,4.585711527914716e-06,1.0845500973907993e-07,0.2345374581988156,0.3938207881231509
276.26292878898596,4.077674726738269e-06,6.66872637465308e-08,-0.11144388172429584,0.4100499282465735
276.30343003720924,4.402233334857169e-06,8.720426178585679e-08,0.08739517972651298,0.397770159476183
276.3439372230775,3.1410969320486872e-06,7.035981220637391e-08,-0.36225407174625923,0.393159337457905
276.3844503474606,3.047037360505494e-06,6.085364561129975e-08,-0.24002900255597387,0.41346212394659776
276.4249694112295,2.728488714096892e-06,5.8832107324950265e-08,0.8610316268566802,0.3628544410661168
276.46549441525485,2.756715175189367e-06,1.1222665522964137e-07,-0.10532928418808254,0.37564178876016757
276.5060253604076,2.8613602144480856e-06,1.3917034942357623e-07,-0.44326300075567254,0.28875251774478644
276.546562247559,3.0885503404745047e-06,9.914806966220338e-08,0.08099365591369026,0.42275086896877156
276.58710507757957,2.9310505143503324e-06,1.129309263060061e-07,0.3409577942104862,0.41397270852020723
276.6276538513409,2.559600437895693e-06,1.0138308496099747e-07,0.7991075770662006,0.30392861215895944
276.6682085697143,2.7867840353197663e-06,1.1452832411392383e-07,-0.2996303470243714,0.3698680929054174
276.70876923357133,3.792124577134383e-06,1.2858191775933684e-07,-1.88622574888299,0.32096726279545446
276.7493358437839,3.432535293405e-06,1.1190430276112013e-07,-0.27172391734159224,0.393622378933245
276.7899084012232,3.2493530365758e-06,1.1384305944932103e-07,-0.19387916466607297,0.3771076240129674
276.8304869067614,3.1221323472625805e-06,9.928862124550016e-08,0.030396597269501315,0.3742631208262694
276.8710713612705,2.7342497189268007e-06,6.108538063592294e-08,-0.37080896801957924,0.39413129431281846
276.91166176562257,2.504699164501945e-06,4.974037361302084e-08,-0.4008321555364615,0.3903641577706975
276.9522581206903,2.5161576731369117e-06,5.526100067599258e-08,-0.3026736346473681,0.4006134929961222
276.9928604273455,2.478495391953018e-06,5.4913837995381095e-08,-0.6897956133136426,0.3975916590556028
277.0334686864609,2.2744792712468414e-06,6.269730642875918e-08,-0.13387539074713511,0.41168595445176975
277.0740828989092,2.3017509887692603e-06,6.085531435287017e-08,-0.11314946222636416,0.4050466402220148
277.11470306556316,1.9693736087613294e-06,5.353390940066853e-08,0.048901432022292725,0.42745291164608895
277.15532918729605,1.9584614604702874e-06,6.592750103431306e-08,-0.11043603426983024,0.4087709615524204
277.1959612649802,1.864473011722217e-06,8.226949269306494e-08,0.15709862025312096,0.40189220736319514
277.2365992994892,1.4002588881502273e-06,6.325545279115812e-08,1.154485309977977,0.3967807467484767
277.2772432916963,1.5349740644188013e-06,6.608881204925123e-08,-0.20754273681395513,0.4015984820017713
277.3178932424749,1.505008185827185e-06,4.7342032377774516e-08,-0.15341011787300302,0.38322469554951333
277.35854915269886,1.5767977348723227e-06,6.198140983452741e-08,-0.4010178111102792,0.3937286031557421
277.39921102324126,1.683880456846218e-06,6.635005917532061e-08,-0.5735592313241465,0.357887804165447
277.4398788549762,1.4818584547313393e-06,7.118480179829384e-08,0.34815376353961114,0.40987232217947184
277.48055264877763,1.535691840358477e-06,6.653028312595508e-08,-0.02658960514907241,0.41250038466228933
