{'trials': 20, 'sleeptime': 0.9, 'target_freq': 4812.478834467755, 'theoretical_target_freq': 4812.478834467755}
freq,A,A_std,phi,phi_std
4821.06907963717,1.7851414295747182e-07,1.6405335662764283e-08,0.16689272135387093,0.06460323693976522
4821.169762742327,1.294023143409778e-07,1.1467434419256049e-08,0.2006694683172844,0.06541959448524594
4821.270447950148,1.6153958620670254e-07,1.3047915711268437e-08,0.18042487900303025,0.0943491633514916
4821.371135260672,1.4666809731118774e-07,1.1431249343610605e-08,0.09030741659165457,0.07397115543364624
4821.471824673953,1.4819827037692872e-07,1.0397770571826266e-08,0.19563530371999222,0.06623045598994046
4821.572516190029,1.6297475595185198e-07,9.846900330647922e-09,0.31240505935323903,0.06713802852026585
4821.673209808945,1.4938915052710262e-07,1.2860563177385873e-08,0.14288992721907326,0.06849139818828232
4821.773905530744,1.5708014901181903e-07,1.0490059071389261e-08,0.2980717376391472,0.08573804467347576
4821.874603355466,1.3434957680132383e-07,1.4274437315188968e-08,0.13355508477368355,0.04243308658840781
4821.975303283163,1.4981716796294607e-07,1.4238708128833866e-08,0.1402778678302877,0.12794501262414798
4822.0760053138765,1.466776744528406e-07,1.114822814869365e-08,0.14011500195678742,0.06436247150558466
4822.176709447648,1.3619024731150687e-07,1.2404064932977799e-08,0.290976884908939,0.08418155210846483
4822.277415684519,1.6196538733163125e-07,1.149394037420297e-08,0.15152978215491797,0.0584254103545132
4822.378124024541,1.5582994171236359e-07,1.3860067218309864e-08,0.19672161052296605,0.08263747878059502
4822.478834467755,1.554209988027563e-07,1.3405806822331922e-08,0.31344502822960946,0.10193703303064797
