{'trials': 20, 'sleeptime': 0.9, 'target_temp': 33.333333333333336, 'current_temp': 63.41575429800007, 'current_temp_err': 0.0010161204582844893}
freq,A,A_std,phi,phi_std
264.25448868690813,3.14369805908819e-07,4.692900229754065e-08,0.1856261729939866,0.3027669889384935
264.3425366734941,2.8328155861278643e-07,4.235360583817536e-08,-0.11716798612112642,0.26780132717640215
264.430613997133,1.7221505838063023e-07,2.3944700527419534e-08,0.1217430728307182,0.27544626689684837
264.5187206675997,2.946749754301934e-07,5.965176395347204e-08,0.39737390497710245,0.1911648087830977
264.6068566946727,1.9655919319040818e-07,3.454307714458556e-08,0.07068790456927318,0.14671353402765158
264.6950220881331,1.5288622975886817e-07,1.6957005558350453e-08,0.03399478015546155,0.13484339755510527
264.78321685776586,1.7894303689843518e-07,1.729073385597799e-08,-0.19267381215937346,0.2024489328308208
264.8714410133588,1.331287126337984e-07,2.1391290134617314e-08,0.017127496596202534,0.17531616007793646
264.95969456470294,1.7075185568275673e-07,2.2044051103296556e-08,-0.30303645159799997,0.19248597123273556
265.0479775215932,1.9106954679080976e-07,2.2491585414499524e-08,0.25033519179843966,0.26327868896428835
265.13628989382727,1.8343714010217428e-07,2.0433814659939618e-08,-0.14750671294611223,0.28348570843376175
265.22463169120596,1.8482980924956512e-07,2.483741292160817e-08,-0.08907749353500526,0.16564366597334107
265.31300292353365,2.081542801552509e-07,2.7199996004640623e-08,0.2418173614137511,0.22937816660346466
265.40140360061787,1.385207858315032e-07,2.1432442572678014e-08,-0.11625406970596733,0.17078571784210614
265.4898337322694,2.3421565892958458e-07,3.420016455529162e-08,-0.1700033814165876,0.23153577080134097
265.5782933283023,2.7988485750733444e-07,5.0640629211187265e-08,0.3695991223793572,0.33410664555264824
265.66678239853405,3.931442023204851e-07,7.864084059246487e-08,-0.15732166645987794,0.27195140556259306
265.75530095278515,4.090404244119422e-07,8.479709051521115e-08,0.5374121033650995,0.2886577380953537
265.8438490008796,2.2620179727846926e-07,3.303993561433669e-08,-0.3068108222418969,0.2639117711349004
