{'trials': 20, 'sleeptime': 0.9, 'target_temp': 30.0, 'current_temp': 64.73283777000002, 'current_temp_err': 0.0}
freq,A,A_std,phi,phi_std
264.25448868690813,1.6530983899213058e-07,2.5172065005076417e-08,0.031142351279361203,0.14629601353246924
264.3425366734941,1.9529807444784136e-07,2.60851127244693e-08,0.2251909320253247,0.19393911789053966
264.430613997133,1.9794232119749493e-07,2.1440426160582427e-08,0.21098759032093178,0.23692300714920128
264.5187206675997,2.73522651625047e-07,2.311423700666234e-08,0.35406550280842425,0.24257783094096033
264.6068566946727,3.085823267194189e-07,5.0819261917323136e-08,0.18713185307149138,0.2741909320794324
264.6950220881331,2.626902376503815e-07,5.159643352170093e-08,-0.1322220552160078,0.21185702320128702
264.78321685776586,2.1282386090128826e-07,2.7573541875382182e-08,0.0728822672602206,0.15292078445500285
264.8714410133588,1.87126634368437e-07,2.7711570426395256e-08,-0.4445147812840564,0.21451565542023424
264.95969456470294,1.6348119088113768e-07,2.0029853005058515e-08,0.08897131697961773,0.19852377702403684
265.0479775215932,1.8432869688236898e-07,2.1963528297666266e-08,0.352311798555499,0.2638521745133612
265.13628989382727,1.7329989600522176e-07,1.9958890305549697e-08,0.16713328053500676,0.22222866660744464
265.22463169120596,1.8498914023478668e-07,2.0191604685109126e-08,0.33627797650781666,0.21028578103641496
265.31300292353365,1.318098504457712e-07,2.046480310858551e-08,0.3742323988150429,0.18013421658928697
265.40140360061787,2.2096669840944412e-07,2.1850306856002916e-08,0.2667195777773884,0.2695464748451933
265.4898337322694,1.9610089015023783e-07,2.6381282078667404e-08,0.263145354332551,0.2883158791930496
265.5782933283023,2.42288823999027e-07,2.255119261277386e-08,0.3637262915429763,0.18699183677215755
265.66678239853405,1.9354685678392644e-07,2.21242109792217e-08,0.32734598017335836,0.25026801217296085
265.75530095278515,2.3225189807395056e-07,2.0986967195199114e-08,0.7112666204312749,0.27224912083970887
265.8438490008796,2.2445175840751022e-07,2.474510875686005e-08,0.2624577208264419,0.17258697650348795
265.9324265526444,2.4414431863615817e-07,2.0178641775013127e-08,0.43382306760723993,0.19767551749418358
