{'trials': 8, 'sleeptime': 0.9, 'target_freq': 2325, 'theoretical_target_freq': 2406.2394172338777}
freq,A,A_std,phi,phi_std
2312.0,1.0374734741890852e-06,4.311082399093081e-07,1.06377747820866,0.246149643674606
2312.8917199583057,1.6960718939443126e-07,1.9343476039380202e-08,0.535487844167364,0.07436257670717825
2313.7837838458863,1.6361958485628067e-07,1.1409713956665107e-08,0.42252524701224925,0.05453234942175683
2314.6761917953927,1.8633506073767966e-07,1.5758720030328014e-08,0.35168409482181096,0.08946949351546778
2315.568943939527,2.0809293070239603e-07,2.0703057976646596e-08,0.3069679994719916,0.06666261594618826
2316.462040411042,1.560591605935366e-07,1.5342813292940684e-08,0.3174131634318536,0.08761749271397475
2317.3554813427427,1.5440925891895893e-07,1.0972193855601285e-08,0.4329179009983044,0.08939477354681305
2318.2492668674836,1.5574537359030467e-07,1.2105533043233626e-08,0.5155482971046403,0.09037990061217743
2319.143397118175,1.4825733896179788e-07,1.6135769959885035e-08,0.34943208625255406,0.08629005624043964
2320.0378722277696,2.0931613695310051e-07,1.5711070636705283e-08,0.5228927749441056,0.11833112308012454
2320.932692329279,1.5044307933759235e-07,1.5599486977819e-08,0.3092132669529738,0.059762861382557216
2321.8278575557642,2.2553240744574217e-07,1.7335127907990365e-08,0.4947104791587231,0.09456467999915881
2322.7233680403365,1.6686982804439688e-07,8.744885615127892e-09,0.4082434560170693,0.052202944988114626
2323.61922391616,1.7343281126965894e-07,1.4113043568101923e-08,0.3914364983755589,0.10230679851019492
2324.515425316449,1.762769250904949e-07,1.703150856594923e-08,0.8558503126943044,0.132158351556917
2325.4119723744698,1.9348550686829816e-07,1.0608625339594493e-08,0.5552441069039612,0.11370785082439118
2326.308865223539,1.7822924863578484e-07,1.6464863999929652e-08,0.4096400459469117,0.0848526761901963
2327.2061039970263,1.7810697617326354e-07,1.5557000093874986e-08,0.42252524701224925,0.03330227008700751
2328.103688828352,2.272654723667807e-07,1.5673074155863652e-08,0.30186878911350845,0.07674579165423177
2329.001619850987,2.2564876844431782e-07,1.8983721051946893e-08,0.3827135923964197,0.06696057803041633
2329.899897198455,1.7584603236715393e-07,1.2531306597338222e-08,0.5004703385321274,0.07328085006483173
2330.7985210043316,1.9889276504536436e-07,1.9926951614094782e-08,0.382306427712669,0.06281102409396512
2331.697491402244,1.7609432868616012e-07,1.5697591223768368e-08,0.4190432746868752,0.06871682948197204
2332.596808525866,1.7833123696126852e-07,1.6878936465109247e-08,0.19634954084936207,0.0658187476313364
2333.496472508929,2.0142677990911394e-07,1.0582420175567993e-08,0.41558793385653464,0.08348788729745449
2334.3964834852145,1.748723854401409e-07,1.4330297991449425e-08,0.6429737133687802,0.09014789442535513
2335.2968415885543,1.4320429415518284e-07,1.599614037122059e-08,0.377154707380379,0.08932342118424369
2336.197546952833,1.9677466659295268e-07,1.3166682549587637e-08,0.3143649872852638,0.05673617519367279
2337.098599711986,1.9258583504817178e-07,2.0277075897178027e-08,0.4259805878425898,0.08539021244683442
2338.0,1.4105270601954018e-07,1.1410815318296002e-08,0.4839365389676906,0.13233132818628815
