{'trials': 5, 'sleeptime': 0.9, 'target_freq': 2396, 'theoretical_target_freq': 2406.2394172338777}
freq,A,A_std,phi,phi_std
2386.0,1.778474740047306e-07,1.560492869278274e-08,0.4581190636722612,0.042564446819416325
2386.686879649847,2.198375487669473e-07,2.5170868233078558e-08,0.6531895296273109,0.08197213472603038
2387.373957038022,2.0233345472033852e-07,1.0151780880546802e-08,0.3785093762383077,0.07879576320394087
2388.0612322214533,2.110948913634444e-07,8.482177905041878e-09,0.3785093762383077,0.06234893933726805
2388.7487052570796,2.5371433156244417e-07,2.250448617478538e-08,0.6773142633433314,0.056577064497868305
2389.4363762018584,1.6848191962583276e-07,1.518855285929906e-08,0.27468015338900315,0.07650826122176423
2390.124245112761,1.9857553234139725e-07,1.74180336940349e-08,0.37850937623830777,0.10044279288848271
2390.812312046783,2.0201807335842546e-07,1.6865197948067228e-08,0.45663078497784515,0.06077083584521872
2391.5005770609287,1.90579884490975e-07,1.8274719734385284e-08,0.48233859908761234,0.07235375687231463
2392.189040212221,1.493010659580075e-07,2.08676684176775e-08,0.2609088555287943,0.08538382559022335
2392.8777015576966,1.6395623132202235e-07,5.560369640048676e-09,0.4428594871176362,0.06783249678397398
2393.5665611544173,1.7296743520768552e-07,1.743884508457356e-08,-0.01311983436620775,0.10574650157132562
2394.255619059453,1.3841619252963779e-07,6.484433844208157e-09,0.1038292228493046,0.1061579045666906
2394.944875329889,1.4708203932499368e-07,1.1972622327629418e-08,0.27818856540048365,0.05079005083661536
2395.634330022836,1.3841619252963779e-07,6.484433844208157e-09,0.289288266449627,0.08731632735401552
2396.323983195414,1.9647559034406948e-07,8.358655391118194e-09,0.5639684198386302,0.14880602060355785
2397.0138349047597,2.3234672406916939e-07,2.5509801855684063e-08,0.4466575441112692,0.16224520844352666
2397.703885208027,1.994578810497105e-07,2.260149739194234e-08,0.5238378443746529,0.16824545619953246
2398.39413416239,3.2954910069736715e-07,1.5648306984393816e-08,0.24703155529345738,0.15725505653662544
2399.0845818250355,2.3585008324698347e-07,2.8613579147313024e-08,-0.4404499651467989,0.1154504749663433
2399.7752282531637,2.6570636363686174e-07,4.207144418894828e-08,-0.2893630887431808,0.2949053155453592
2400.4660735040006,3.6445512527802916e-07,3.0555246405957914e-08,0.502475257476781,0.12216846370117099
2401.15711763478,4.3735570449385486e-07,1.2688553398011815e-08,-0.1683603054271857,0.4025240185401163
2401.8483607027565,3.052920585442201e-07,3.106184072928749e-08,0.692668641597287,0.12083972880247215
2402.539802765197,2.5949455028668237e-07,2.9717485064783396e-08,0.8587334524274404,0.10187840278651997
2403.231443879392,1.9860213191601493e-07,2.6035738128977437e-08,0.6283185307179586,0.1000673995273032
2403.9232841026424,1.5832335335562272e-07,1.6482893833047988e-08,0.6946887749143513,0.15419766611454178
2404.6153234922676,1.7374617166766743e-07,1.0752366787897073e-08,0.8883905710463379,0.06885951749493928
2405.3075621056014,1.5769065891302754e-07,1.2517300211258036e-08,0.8000062764580722,0.10507229788644756
2406.0,2.546811866065554e-07,1.3486091332697024e-08,0.445094031005384,0.0453468365472009
