{'trials': 5, 'sleeptime': 0.9, 'target_freq': 2401, 'theoretical_target_freq': 2406.2394172338777}
freq,A,A_std,phi,phi_std
2393.0,2.8710894535137486e-07,1.3357495085571324e-08,1.2200148979834204,0.18514286937301802
2393.5499510426152,2.438817565441995e-07,2.12387485800315e-08,0.35319095078231333,0.014329169024833104
2394.100028473094,1.8019578422302461e-07,1.5049052043649045e-08,0.6400696952611031,0.10474739897754906
2394.650232320476,3.002477620926934e-07,8.219736487045646e-09,0.3048574673921813,0.047343519226574524
2395.2005626138193,1.2303087849844879e-07,2.1051606750910876e-08,0.7056936742641643,0.12120222382830685
2395.751019382179,1.8389050422582736e-07,2.3647708615816204e-08,0.12870022175865686,0.20810416484310043
2396.3016026546225,2.532549323333517e-07,2.486155591352786e-08,0.5355890089177974,0.12022350222745326
2396.8523124602257,2.2414290916528036e-07,1.6970498329343297e-08,0.29753101898129103,0.04363451097751212
2397.4031488280625,2.1821667977443796e-07,1.562286892382511e-08,0.3017856961861033,0.057202479750614627
2397.9541117872245,1.4123933689844355e-07,1.7394610821297432e-08,0.547340173460942,0.1392184251258225
2398.5052013667996,2.66603169325899e-07,1.7208646235811245e-08,0.26028645089906277,0.09374864214253689
2399.0564175958916,2.967234932097978e-07,6.91074734516845e-09,1.1201737504609677,0.09265310281945921
2399.607760503602,3.5232345073756806e-07,2.1057286221605603e-08,0.09272952180016122,0.017767983778717585
2400.1592301190462,2.2446149275218394e-07,2.3040223817772775e-08,0.3939439308760221,0.07855584725856034
2400.7108264713465,2.117261209555737e-07,1.8936802403132602e-08,0.40263410995432836,0.09523237654607151
2401.2625495896236,2.4051879792855157e-07,2.7065391040039085e-08,0.7036735409470999,0.056381747549046984
2401.814399503016,1.5722900958004926e-07,1.841064711855177e-08,0.03597069995849565,0.06446289534016734
2402.3663762406577,2.556521825238899e-07,2.3067251213323704e-08,0.6052409078532196,0.10480148769629549
2402.918479831698,2.1142310937184728e-07,2.0371878685506523e-08,-1.1102230246251566e-17,0.07126487386933512
2403.470710305292,2.1965292488693678e-07,1.6205851703341158e-08,0.4676464700688975,0.08414604427795175
2404.0230676905944,2.078351044480267e-07,1.3792333665986006e-08,0.3618811298606195,0.09051502885404333
2404.5755520167772,1.8433092334363467e-07,2.0642323875091047e-08,0.5268988298394912,0.09847983812130373
2405.1281633130084,2.238885268721591e-07,1.561077758315465e-08,0.42224316541309614,0.15158977846540378
2405.680901608472,2.0063009552450429e-07,2.2635773423751484e-08,0.2892882664496271,0.16422105863861214
2406.2337669323506,1.5310122064520765e-07,1.5905999240769893e-08,0.6677976426879347,0.12602492664770884
2406.786759313839,1.8465365510013258e-07,1.6436282514853042e-08,0.4558845197845134,0.07456437203258717
2407.33987878214,2.298881573672515e-07,1.9559441584935134e-08,0.3105560516481683,0.10007005141158869
2407.893125366456,1.8659379019591492e-07,2.7552456751007605e-08,0.5793227980925858,0.13031615746575775
2408.446499096004,1.5514155011626463e-07,1.6478925067374007e-08,0.3902605407814523,0.1434474326486693
2409.0,1.321090483770943e-07,2.126875564871926e-08,0.8497482742767767,0.28027376620377775
