{'trials': 8, 'sleeptime': 0.9, 'target_freq': 2300, 'theoretical_target_freq': 2406.2394172338777}
freq,A,A_std,phi,phi_std
2280.0,2.4295528904391094e-07,6.0739290218766e-08,0.31919875625527816,0.06964442340435434
2280.4005722889524,2.0342924639358292e-07,1.5089800713957302e-08,0.2283684636700625,0.06115309931228328
2280.801214954289,2.261443313499559e-07,1.5982398753443336e-08,0.5937339271345439,0.07788604733977993
2281.2019280083755,1.5210990948791739e-07,2.127213604175375e-08,0.30092895719947044,0.13112817769103882
2281.6027114635785,1.78074792808173e-07,1.5065470729994223e-08,0.6383975125105564,0.09571030058787147
2282.0035653322666,1.772330653722633e-07,1.279832125466271e-08,0.49476298913253,0.06790976429346873
2282.4044896268106,2.0055929145407807e-07,1.5453107472994157e-08,0.5258517377692202,0.0600185222999234
2282.8054843595833,1.840257901254034e-07,1.5627713474339377e-08,0.5532745693249381,0.07756228045671311
2283.206549542959,1.5165746304308325e-07,1.2119228323898832e-08,0.28591725011141256,0.06950157651331895
2283.6076851893176,1.6714774349796593e-07,2.1865076999107706e-08,0.29718348452705073,0.06905955268129801
2284.0088913110385,2.310490992879872e-07,1.5396937549736693e-08,0.4468106890999022,0.05399734829030497
2284.4101679205023,1.3608884518573277e-07,1.4649788763005524e-08,0.08778211643862588,0.14977914621354385
2284.8115150300937,2.1299087522020318e-07,1.760310636355391e-08,0.49227044205324755,0.04361221312924996
2285.2129326521977,1.7494963587865596e-07,2.093755585774721e-08,0.377154707380379,0.07772224388774718
2285.614420799204,2.1682687872812354e-07,1.221905205206116e-08,0.30186878911350845,0.07350410837857402
2286.015979483502,1.906712241520254e-07,1.564366370190832e-08,0.5307036685294033,0.06762937127677007
2286.417608717485,1.7922792538088273e-07,1.3233198335369893e-08,0.2902461713713361,0.07258900871444254
2286.8193085135476,1.8517419719203003e-07,1.8231863171775906e-08,0.3490249215688033,0.06373530868502233
2287.2210788840866,1.556717904755908e-07,6.189885500248607e-09,0.6872233929727674,0.06593576508989477
2287.6229198415017,1.564466963516195e-07,1.0215016399067012e-08,0.573504248229741,0.07003831629532549
2288.0248313981942,1.9892548976869465e-07,1.827381941506068e-08,0.306779970935773,0.05564589238951148
2288.426813566567,1.967321533431378e-07,1.259257686292229e-08,0.42194972753818305,0.05651145226192407
