{'trials': 8, 'sleeptime': 0.9, 'target_freq': 2400, 'theoretical_target_freq': 2406.2394172338777}
freq,A,A_std,phi,phi_std
2392.0,1.9580258790439344e-07,2.382104801424811e-08,0.27426227037588913,0.08509858019591493
2392.5499503045885,1.273491849503067e-07,1.4844502505123866e-08,0.0073444778394653465,0.09622816445745037
2393.100027049533,2.3513654652592206e-07,1.8571893398174146e-08,0.343593559644862,0.05134651275819305
2393.650230263908,2.832736184240233e-07,1.3817664609044572e-08,0.20289785111149453,0.056497121502616945
2394.2005599767863,2.2144120315338305e-07,2.203836829937976e-08,0.6008378664639837,0.06866595303806293
2394.751016217256,1.3830618877807474e-07,1.0299024579258831e-08,0.3122614430995636,0.07431272981577258
2395.301599014403,1.9139011556240276e-07,1.1714998218117916e-08,0.7507382291139088,0.09122558038310953
2395.852308397329,2.337838383384235e-07,2.4078119664701665e-08,0.49378030497471304,0.11921101460490255
2396.403144395132,1.6588693111241842e-07,2.089440844592608e-08,0.36722846914015617,0.0916208674239895
2396.9541070369282,1.5276001031228398e-07,1.7377254169446462e-08,0.36676205339432383,0.09314383753971735
2397.5051963518313,2.2660373070767608e-07,2.294095598418145e-08,0.4689676841234116,0.06607428854940826
2398.0564123689633,2.2835574624415668e-07,2.7707086780528118e-08,0.2133998663994805,0.07397884362425257
2398.607755117459,2.891164677777136e-07,3.2719770827237077e-08,0.19134334735382585,0.09777931993872967
2399.159224626451,3.1222459434386066e-07,2.9593751609766932e-08,0.6729941119513942,0.2256071936212531
2399.7108209250873,2.7895731099725703e-07,4.311775657497708e-08,0.40806242790322406,0.1181809720922686
2400.262544042514,1.4089502354290656e-07,2.0719667396997225e-08,0.5890486225480862,0.12160445101967356
2400.8143940078935,1.93250700105702e-07,2.1099960792210057e-08,0.8502846865899889,0.14168231886182386
2401.3663708503846,2.1387501448392522e-07,2.0775560376919757e-08,0.32514664416490113,0.08482542670831128
2401.9184745991624,2.1132613750900573e-07,1.771830071638473e-08,0.5241553582672709,0.07203326274111553
2402.4707052833996,2.2691157686356926e-07,1.6410570199247338e-08,0.5065522330484276,0.11183446845794597
2403.0230629322855,1.7983884518573275e-07,1.789970636946601e-08,0.5207000174369303,0.12220142479889223
2403.575547575008,1.4678300858899103e-07,1.5838636919830215e-08,0.2945243112740431,0.1504990732119512
2404.1281592407618,2.0886373483431927e-07,2.1434131975728765e-08,0.3566453868839248,0.07073746072886028
2404.6808979587563,2.072773373260799e-07,2.6373381875491878e-08,0.2745351708792657,0.08744791137385094
2405.2337637581977,2.3388453192308533e-07,1.7657187951538698e-08,0.43801711135678756,0.08016721746460291
2405.7867566683085,2.069146988290777e-07,1.976272679625975e-08,0.6963534636356572,0.09947352323277853
2406.3398767183076,2.242637466798357e-07,1.4284207932402978e-08,0.544851452917906,0.09901850298521601
2406.893123937431,2.136564438392742e-07,1.719509233176005e-08,0.6203253997209952,0.06933506780313195
2407.446498354912,2.577461873675816e-07,2.179954460244011e-08,0.4506550328238249,0.08563682266064693
2408.0,2.3256817595802832e-07,1.3646507852845651e-08,0.45468589312823166,0.1352280499985795
