{'trials': 20, 'sleeptime': 0.9, 'target_freq': 2406.2394172338777, 'theoretical_target_freq': 2406.2394172338777}
freq,A,A_std,phi,phi_std
2396.2394172338777,1.9700373558445403e-07,1.6301116780408802e-08,0.4395558281012516,0.08697656385518725
2396.3395047382237,1.6929602274988e-07,1.6145985075355578e-08,0.597854731239377,0.11378145311907827
2396.4395964230794,1.748103899434911e-07,1.5315560009030997e-08,0.463801877852495,0.1080329494281965
2396.539692288625,1.8107001339973204e-07,1.7447994508568683e-08,0.35814487109521076,0.08750727250558227
2396.6397923350314,1.994292080331737e-07,2.1334234206154577e-08,0.3924032521695618,0.08616326750428532
2396.7398965624743,1.9004982190429812e-07,2.250673809567321e-08,0.1798689394664032,0.10594966555593051
2396.840004971126,1.6730619364588095e-07,1.3708824836080914e-08,0.4061982504546034,0.09356692950882801
2396.9401175611656,1.960950980930613e-07,1.8092418997846408e-08,0.3211974287710747,0.14346487536905325
2397.040234332765,1.823975497345002e-07,2.089393913417299e-08,0.25426883510923753,0.11045306543000961
2397.140355286097,1.8731976227346845e-07,1.4639512734055162e-08,0.456869890995787,0.0843348798703587
2397.240480421341,2.2937591249301428e-07,1.5829862235656172e-08,0.42631100787262843,0.09111751911256717
2397.340609738669,2.2449266052530245e-07,1.834127227085311e-08,0.35353535008423925,0.09679253429940401
2397.440743238256,1.8421706063695524e-07,1.3581374323462892e-08,0.46996602493716216,0.09745991837495419
2397.540880920274,1.5744979869672984e-07,1.613933222032318e-08,0.1715758202670818,0.1133401361438647
2397.641022784903,2.186847911156767e-07,2.1710552888736903e-08,0.413553316221755,0.06614738450383659
2397.741168832314,1.79855720545215e-07,1.874422549368407e-08,0.440070822581895,0.08565007167659268
2397.841319062681,2.1049266031359917e-07,1.9128303576250234e-08,0.40569321712533724,0.10763896522362355
2397.9414734761826,2.2968155798607477e-07,1.8022738306219382e-08,0.4436139778563536,0.10013321496535613
2398.0416320729914,1.580858232305936e-07,1.3709253250096295e-08,0.48404646716674915,0.15028805965250194
2398.1417948532817,1.926126901562101e-07,2.034127772632264e-08,0.2920378577748322,0.07260586420437602
